M2 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AP7 True Distance (m),AP7 RTT Distance (m),AP7 RTT std (m),AP7 RSS (dBm),AP8 True Distance (m),AP8 RTT Distance (m),AP8 RTT std (m),AP8 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M2 Ground Truth
2000,14.37470464,15.18276921,0.12,-63,19.12858505,26.67031355,0.24,-75,36.01244337,43.66413733,0.345,-79,34.53533862,36.72259626,0.315,-71,10.66946417,15.36286565,0.18,-56,22.09197184,29.3937477,0.15,-71,9.4100983,10.9646056,0.15,-51,3.956249739,4.907595032,0.075,-43,-0.21535404,0.2620141,9.957133,-0.003512475,-0.005192355,0.044593163,1.9153999,-25.254,35.1726,-3.0397077,-0.02630199,0.021624746,"[13.41524669, 16.328705]"
2200,14.38783689,15.18276921,0.12,-63,19.1395636,26.67031355,0.24,-75,36.02507069,43.66413733,0.345,-79,34.54854823,36.72259626,0.315,-71,10.67007832,15.36286565,0.18,-56,22.10512615,29.3937477,0.15,-71,9.404460955,10.9646056,0.15,-51,3.944632393,4.907595032,0.075,-43,-0.40977088,0.19381863,9.528818,0.002290745,0.015271631,-0.016493361,1.2932,-25.424799,36.2462,-3.0330791,-0.020318681,0.042976845,"[13.40202736, 16.328705]"
2400,14.40096929,15.18276921,0.12,-63,19.15054499,26.67031355,0.24,-75,36.03769843,43.66413733,0.345,-79,34.56175784,36.72259626,0.315,-71,10.67070882,15.36286565,0.18,-56,22.11828054,29.3937477,0.15,-71,9.398838822,10.9646056,0.15,-51,3.933025163,4.907595032,0.075,-43,0.2973082,0.18424734,9.838689,-0.027030786,0.001832596,-0.009162978,1.7933999,-25.803,35.8802,-3.1148207,-0.018716091,-0.030209083,"[13.38880803, 16.328705]"
2600,14.41410186,25.18603742,0.165,-66,19.1615292,32.71417925,0.36,-77,36.0503266,45.25023767,0.225,-74,34.57496746,35.73050176,0.09,-67,10.67135566,18.21113736,0.36,-55,22.131435,24.61992333,0.36,-70,9.393231928,12.03161519,0.075,-52,3.92142814,5.331606231,0.075,-42,-0.35294133,0.232702,9.805189,-0.003817908,0.018936822,-0.015271631,1.403,-24.961199,35.843597,-3.0376577,-0.02371273,0.035979826,"[13.3755887, 16.328705]"
2800,14.42723458,25.18603742,0.165,-66,19.17251624,32.71417925,0.36,-77,36.0629552,45.25023767,0.225,-74,34.58817709,35.73050176,0.09,-67,10.67201883,18.21113736,0.36,-55,22.14458954,24.61992333,0.36,-70,9.3876403,12.03161519,0.075,-52,3.909841413,5.331606231,0.075,-42,-0.047856454,0.019740786,9.796216,0.009773844,0.009315695,-0.001832596,1.3054,-25.3394,36.051,-3.0833592,-0.002015117,0.004885159,"[13.36236937, 16.328705]"
3000,14.44036746,25.18603742,0.165,-66,19.18350609,32.71417925,0.36,-77,36.07558421,45.25023767,0.225,-74,34.60138672,35.73050176,0.09,-67,10.67269833,18.21113736,0.36,-55,22.15774416,24.61992333,0.36,-70,9.382063965,12.03161519,0.075,-52,3.898265076,5.331606231,0.075,-42,-0.381057,0.20338993,9.933205,0.001221731,-0.002748894,0.020158553,1.1956,-25.6078,36.356,-3.0436563,-0.020457856,0.03834314,"[13.34915004, 16.328705]"
3200,14.4535005,14.72151147,0.06,-69,19.19449875,26.45527547,0.15,-76,0,0,0,0,34.61459636,35.84351279,0.075,-68,10.67339416,11.40604616,0.045,-54,22.17089885,24.24784545,0.33,-69,9.376502951,12.23578833,0.36,-52,3.88669922,4.985992479,0.03,-43,-0.17347965,0.357727,10.080363,-0.003970624,0.046883907,0.009162978,0.91499996,-25.6322,35.7338,-3.0847492,-0.035467375,0.017207963,"[13.33593071, 16.328705]"
3400,14.4666337,14.72151147,0.06,-69,19.20549422,26.45527547,0.15,-76,0,0,0,0,34.62780601,35.84351279,0.075,-68,10.67410632,11.40604616,0.045,-54,22.18405363,24.24784545,0.33,-69,9.370957285,12.23578833,0.36,-52,3.87514394,4.985992479,0.03,-43,0.42053857,0.2853441,9.590433,-0.02443461,-0.018784106,0.003054326,1.1712,-25.314999,36.843998,3.1247764,-0.029715683,-0.043821726,"[13.32271138, 16.328705]"
3600,14.47976706,14.72151147,0.06,-69,19.2164925,26.45527547,0.15,-76,0,0,0,0,34.64101568,35.84351279,0.075,-68,10.6748348,11.40604616,0.045,-54,22.19720848,24.24784545,0.33,-69,9.365426991,12.23578833,0.36,-52,3.863599321,4.985992479,0.03,-43,-0.3481557,0.17527425,9.909875,-0.000153,0.009315695,-0.021380283,0.61,-25.803,36.3316,-3.0704112,-0.017674083,0.035117757,"[13.30949204, 16.328705]"
3800,14.49290057,15.42089625,0.06,-65,19.22749357,28.79165879,0.36,-75,36.12610451,47.67237801,0.3,-79,34.65422534,35.66349519,0.045,-68,10.67557961,11.34398629,0.12,-54,22.21036341,25.36607264,0.24,-70,9.359912103,15.85511807,0.165,-55,3.852065478,4.452010782,0.105,-46,-0.5180461,0.02632105,9.910473,0.005955936,0.020158553,-0.012980887,1.5982,-25.803,35.9778,-3.0082428,-0.002652255,0.05222506,"[13.29627271, 16.328705]"
4000,14.50603424,15.42089625,0.06,-65,19.23849744,28.79165879,0.36,-75,36.13873563,47.67237801,0.3,-79,34.66743502,35.66349519,0.045,-68,10.67634072,11.34398629,0.12,-54,22.22351841,25.36607264,0.24,-70,9.354412645,15.85511807,0.165,-55,3.840542497,4.452010782,0.105,-46,0.96550393,0.3930211,9.795019,-0.003359759,-0.03191771,0.03970624,1.0126,-25.254,35.831398,3.0478277,-0.039909866,-0.0982535,"[13.28305338, 16.328705]"
4200,14.51916806,15.42089625,0.06,-65,19.24950409,28.79165879,0.36,-75,36.15136718,47.67237801,0.3,-79,34.6806447,35.66349519,0.045,-68,10.67711815,11.34398629,0.12,-54,22.23667349,25.36607264,0.24,-70,9.348928643,15.85511807,0.165,-55,3.829030479,4.452010782,0.105,-46,0.84167534,0.49292147,9.613763,-0.000458,0.054061573,-0.021533,0.4148,-25.437,36.307198,3.0408976,-0.05103276,-0.08732634,"[13.26983405, 16.328705]"
4400,14.53230203,15.40588835,0.135,-65,19.26051352,31.51503389,0.27,-73,36.16399915,52.21560613,0.18,-79,34.69385438,36.0275306,0.03,-68,10.67791189,11.84044767,0.09,-51,22.24982864,23.82975503,0.165,-68,0,0,0,0,3.817529521,4.404712136,0.09,-46,-0.8213364,-0.046660043,9.858429,0.004734206,-0.00290161,-0.07651087,0.13419999,-25.071,35.8802,-3.01724,0.004716634,0.08312115,"[13.25661472, 16.328705]"
4600,14.54543616,15.40588835,0.135,-65,19.27152573,31.51503389,0.27,-73,36.17663153,52.21560613,0.18,-79,34.70706408,36.0275306,0.03,-68,10.67872194,11.84044767,0.09,-51,22.26298387,23.82975503,0.165,-68,0,0,0,0,3.806039723,4.404712136,0.09,-46,0.14117654,0.116650105,9.6580305,0.002596177,-0.008857546,0.027488936,0.0976,-25.5224,36.7952,3.1246402,-0.012076166,-0.014616489,"[13.24339539, 16.328705]"
4800,14.55857045,15.40588835,0.135,-65,19.28254072,31.51503389,0.27,-73,36.18926434,52.21560613,0.18,-79,34.72027378,36.0275306,0.03,-68,10.67954828,11.84044767,0.09,-51,22.27613918,23.82975503,0.165,-68,0,0,0,0,3.794561188,4.404712136,0.09,-46,-0.010169496,0.1058824,9.952946,-0.009773844,0.012980887,0.044593163,0.2074,-25.3394,36.4048,-3.1320848,-0.010637891,0.001021757,"[13.23017606, 16.328705]"
5000,14.57170489,15.6129959,0.24,-68,19.29355847,28.98768815,0.36,-77,36.20189756,46.88333388,0.39,-75,34.73348349,37.23864342,0.15,-69,10.68039093,13.88900299,0.09,-53,22.28929456,29.82380901,0.39,-73,9.327147754,10.61322877,0.09,-53,3.783094018,4.640138899,0.12,-44,-0.80997044,0.46779683,9.946365,-0.005955936,-0.028252518,0.020158553,0.7808,-25.4126,36.8318,-3.0034533,-0.046842474,0.08125451,"[13.21695673, 16.328705]"
5200,14.58483948,15.6129959,0.24,-68,19.30457899,28.98768815,0.36,-77,36.21453121,46.88333388,0.39,-75,34.7466932,37.23864342,0.15,-69,10.68124986,13.88900299,0.09,-53,22.30245002,29.82380901,0.39,-73,9.321741446,10.61322877,0.09,-53,3.771638316,4.640138899,0.12,-44,0.60658056,0.124426775,9.543773,-0.005039638,0.017715093,0.004276057,0.1952,-25.9006,36.8196,3.060613,-0.013010495,-0.06347235,"[13.2037374, 16.328705]"
5400,14.59797422,15.6129959,0.24,-68,19.31560227,28.98768815,0.36,-77,36.22716527,46.88333388,0.39,-75,34.75990293,37.23864342,0.15,-69,10.68212509,13.88900299,0.09,-53,22.31560555,29.82380901,0.39,-73,9.316350758,10.61322877,0.09,-53,3.760194188,4.640138899,0.12,-44,-0.59760743,-0.20279172,9.558728,-0.010995574,-0.013744468,0.018936822,0.5124,-25.3394,36.112,-3.0295467,0.02117084,0.06243829,"[13.19051807, 16.328705]"
5600,14.61110912,18.1961317,0.24,-67,19.3266283,30.48790029,0.24,-76,36.23979974,46.66432137,0.225,-77,34.77311266,37.12863348,0.345,-73,10.68301661,14.57342527,0.12,-55,22.32876116,25.32306427,0.36,-72,0,0,0,0,3.748761738,4.200345224,0.09,-47,0.032901313,0.034695927,9.838689,-0.00992656,0.023823744,0.018936822,-0.5002,-25.424799,37.075798,3.117173,-0.003526444,-0.003344063,"[13.17729874, 16.328705]"
5800,14.62424417,18.1961317,0.24,-67,19.33765709,30.48790029,0.24,-76,36.25243464,46.66432137,0.225,-77,34.78632239,37.12863348,0.345,-73,10.6839244,14.57342527,0.12,-55,22.34191684,25.32306427,0.36,-72,0,0,0,0,3.737341075,4.200345224,0.09,-47,-0.44207397,0.07477571,9.84826,-0.002290745,-0.022296581,-0.016493361,-0.56119996,-25.2662,35.9656,-3.1004155,-0.007585,0.044858426,"[13.16407941, 16.328705]"
6000,14.63737938,18.1961317,0.24,-67,19.34868862,30.48790029,0.24,-76,36.26506996,46.66432137,0.225,-77,34.79953215,37.12863348,0.345,-73,10.68484848,14.57342527,0.12,-55,22.35507261,25.32306427,0.36,-72,0,0,0,0,3.725932299,4.200345224,0.09,-47,-0.50428736,0.09332009,9.881161,-0.003359759,-0.00870483,0.105832405,-0.3782,-25.5346,36.380398,-3.0845923,-0.009431688,0.050991,"[13.15086007, 16.328705]"
6200,14.65051473,21.43116817,0.03,-66,19.35972289,31.1949932,0.3,-75,36.27770569,47.50036851,0.255,-77,34.8127419,36.33556001,0.24,-74,10.68578882,13.07544359,0.09,-53,22.36822844,25.28005587,0.195,-69,9.294944746,10.47207028,0.12,-56,3.714535535,5.010112274,0.075,-47,-0.37387854,0.509073,9.45165,-0.006108652,-0.006566802,0.004276057,-0.5856,-25.3394,36.8684,-3.1096387,-0.0537668,0.03953635,"[13.13764074, 16.328705]"
6400,14.66365024,21.43116817,0.03,-66,19.37075989,31.1949932,0.3,-75,36.29034183,47.50036851,0.255,-77,34.82595166,36.33556001,0.24,-74,10.68674544,13.07544359,0.09,-53,22.38138435,25.28005587,0.195,-69,9.289632566,10.47207028,0.12,-56,3.703150887,5.010112274,0.075,-47,0.5210371,0.18065812,9.91466,-0.011148291,-0.004276057,-0.05085453,-0.4026,-25.6078,37.2832,3.0520833,-0.018194195,-0.05250389,"[13.12442141, 16.328705]"
6600,14.67678589,21.43116817,0.03,-66,19.38179963,31.1949932,0.3,-75,36.30297839,47.50036851,0.255,-77,34.83916143,36.33556001,0.24,-74,10.68771832,13.07544359,0.09,-53,22.39454034,25.28005587,0.195,-69,9.284336168,10.47207028,0.12,-56,3.691778465,5.010112274,0.075,-47,-0.29910284,-0.06281159,9.82493,-0.006261369,0.015271631,0.005497787,-0.56119996,-25.4492,36.2706,-3.120073,0.006390035,0.030433854,"[13.11120208, 16.328705]"
6800,14.68992169,18.89138439,0.33,-69,19.39284209,28.69464412,0.255,-77,36.31561537,46.57131602,0.255,-77,34.8523712,35.95352346,0.15,-71,10.68870747,11.44608444,0.12,-54,22.40769639,24.11181638,0.09,-68,9.27905558,10.29987107,0.405,-58,3.680418385,4.50332777,0.075,-48,0.4648058,0.052043892,9.781859,0.012064588,0.025045475,-0.011759156,-0.8662,-25.156399,36.4414,3.0395837,-0.005314404,-0.047481406,"[13.09798275, 16.328705]"
7000,14.70305765,18.89138439,0.33,-69,19.40388728,28.69464412,0.255,-77,36.32825276,46.57131602,0.255,-77,34.86558098,35.95352346,0.15,-71,10.68971286,11.44608444,0.12,-54,22.42085253,24.11181638,0.09,-68,9.273790829,10.29987107,0.405,-58,3.66907076,4.50332777,0.075,-48,-0.7375876,0.24885355,10.018748,0.001527163,-0.024587326,0.031154128,-0.87839997,-25.3394,36.8562,-3.0719726,-0.02476668,0.07348815,"[13.08476342, 16.328705]"
7200,14.71619375,18.89138439,0.33,-69,19.41493518,28.69464412,0.255,-77,36.34089056,46.57131602,0.255,-77,34.87879077,35.95352346,0.15,-71,10.69073451,11.44608444,0.12,-54,22.43400873,24.11181638,0.09,-68,9.268541941,10.29987107,0.405,-58,3.657735706,4.50332777,0.075,-48,-0.19621146,0.16689938,9.97149,-0.010079277,0.022449298,-0.04230242,-0.3904,-25.2418,36.8684,-3.1286364,-0.016732857,0.019674707,"[13.07154409, 16.328705]"
7400,14.72933,17.87900993,0.165,-65,19.42598579,31.10898213,0.315,-80,36.35352877,45.01622331,0.315,-79,34.89200057,37.10963176,0.285,-72,10.69177241,11.4220615,0.105,-55,22.44716501,24.23684311,0.09,-67,9.263308944,11.43807681,0.075,-55,3.64641334,4.821141877,0.09,-45,-0.38584265,0.18484555,9.828519,0.004886922,0.010537425,0.004276057,-1.2566,-24.9734,36.5268,-3.1346855,-0.018790374,0.03923731,"[13.05832476, 16.328705]"
7600,14.7424664,17.87900993,0.165,-65,19.43703911,31.10898213,0.315,-80,36.3661674,45.01622331,0.315,-79,34.90521037,37.10963176,0.285,-72,10.69282655,11.4220615,0.105,-55,22.46032137,24.23684311,0.09,-67,9.258091864,11.43807681,0.075,-55,3.635103782,4.821141877,0.09,-45,0.56829536,0.15732808,9.652647,0.012064588,0.026267206,-0.021533,-1.5616,-25.0588,36.9172,2.997258,-0.016269347,-0.05880668,"[13.04510543, 16.328705]"
7800,14.75560295,17.87900993,0.165,-65,19.44809514,31.10898213,0.315,-80,36.37880645,45.01622331,0.315,-79,34.91842018,37.10963176,0.285,-72,10.69389693,11.4220615,0.105,-55,22.4734778,24.23684311,0.09,-67,9.252890729,11.43807681,0.075,-55,3.62380715,4.821141877,0.09,-45,-0.64247286,0.18783657,9.752547,-0.007330383,0.008093964,0.04550946,-0.87839997,-25.0588,36.7464,-3.0819185,-0.019216236,0.06578238,"[13.0318861, 16.328705]"
8000,14.76873965,16.2813243,0.06,-65,19.45915386,26.26424111,0.36,-81,0,0,0,0,34.93163,36.82060532,0.15,-71,10.69498353,13.40768022,0.09,-50,22.4866343,24.35786873,0.06,-67,9.247705566,12.54403906,0.075,-59,3.612523567,6.213916317,0.135,-47,0.5282156,0.46241298,9.570692,0,0.012980887,0.051618114,-1.8543999,-24.887999,36.6,2.9972537,-0.04820473,-0.055135015,"[13.01866677, 16.328705]"
8200,14.7818765,16.2813243,0.06,-65,19.47021529,26.26424111,0.36,-81,0,0,0,0,34.94483983,36.82060532,0.15,-71,10.69608637,13.40768022,0.09,-50,22.49979088,24.35786873,0.06,-67,9.242536397,12.54403906,0.075,-59,3.601253146,6.213916317,0.135,-47,-0.75553375,0.058624156,9.91466,0.003817908,-0.001527163,0.032070424,-2.0618,-25.156399,36.9904,-3.111854,-0.005895714,0.076056704,"[13.00544743, 16.328705]"
8400,14.79501349,16.2813243,0.06,-65,19.48127939,26.26424111,0.36,-81,0,0,0,0,34.95804967,36.82060532,0.15,-71,10.69720543,13.40768022,0.09,-50,22.51294753,24.35786873,0.06,-67,9.237383257,12.54403906,0.075,-59,3.589996028,6.213916317,0.135,-47,0.21355942,-0.007178468,9.815358,0.002443461,-0.014966198,-0.04138612,-2.1594,-24.8758,37.087997,3.0228064,0.000731,-0.021754248,"[12.9922281, 16.328705]"
8600,14.80815063,16.12024764,0.105,-62,19.49234619,33.10122392,0.18,-73,36.42936674,46.86033257,0.15,-75,34.97125951,36.33556001,0.27,-73,10.69834071,13.16150603,0.03,-54,22.52610426,24.30685796,0.15,-68,9.232246168,10.94858895,0.09,-57,3.57875233,6.727444983,0.075,-50,-0.6329016,0.24047868,9.890134,0.006414085,-0.019700404,0.033292156,-2.6352,-24.607399,36.6488,3.1302428,-0.024260612,0.06390609,"[12.97900877, 16.328705]"
8800,14.82128791,16.12024764,0.105,-62,19.50341566,33.10122392,0.18,-73,36.44200784,46.86033257,0.15,-75,34.98446935,36.33556001,0.27,-73,10.69949219,13.16150603,0.03,-54,22.53926105,24.30685796,0.15,-68,9.227125159,10.94858895,0.09,-57,3.56752218,6.727444983,0.075,-50,-0.7788638,0.015553347,9.753145,0.002596177,0.003359759,0.060170226,-2.0618,-24.8758,36.9904,-3.105941,-0.001589639,0.079688594,"[12.96578944, 16.328705]"
9000,14.83442534,16.12024764,0.105,-62,19.51448781,33.10122392,0.18,-73,36.45464935,46.86033257,0.15,-75,34.99767921,36.33556001,0.27,-73,10.70065989,13.16150603,0.03,-54,22.55241792,24.30685796,0.15,-68,9.222020255,10.94858895,0.09,-57,3.556305706,6.727444983,0.075,-50,0.3505485,0.07956135,9.662816,-0.003359759,-0.041691553,-0.011911872,-1.4762,-24.7782,37.0148,3.0297399,-0.008228167,-0.036262188,"[12.95257011, 16.328705]"
9200,14.84756292,19.25450911,0.345,-64,19.52556263,30.9799654,0.15,-73,36.46729127,48.85244134,0.33,-75,35.01088907,36.45357114,0.12,-69,10.70184379,17.06267564,0.18,-54,22.56557486,26.30324816,0.375,-68,9.216931484,10.40199,0.075,-58,3.545103037,6.859802038,0.03,-46,0.1160519,0.3164508,9.632906,0.010842858,0.000764,-0.06582073,-2.257,-24.497599,37.1734,3.036755,-0.032836832,-0.012046861,"[12.93935078, 16.328705]"
9400,14.86070064,19.25450911,0.345,-64,19.53664011,30.9799654,0.15,-73,36.4799336,48.85244134,0.33,-75,35.02409893,36.45357114,0.12,-69,10.70304388,17.06267564,0.18,-54,22.57873188,26.30324816,0.375,-68,9.211858872,10.40199,0.075,-58,3.533914304,6.859802038,0.03,-46,-0.119042926,-0.037686955,9.744172,-0.014813482,0.014049901,0.027183503,-1.8909999,-25.229599,37.9054,3.08473,0.003867333,0.012216226,"[12.92613145, 16.328705]"
9600,14.8738385,19.25450911,0.345,-64,19.54772026,30.9799654,0.15,-73,36.49257634,48.85244134,0.33,-75,35.03730881,36.45357114,0.12,-69,10.70426016,17.06267564,0.18,-54,22.59188897,26.30324816,0.375,-68,9.206802445,10.40199,0.075,-58,3.522739641,6.859802038,0.03,-46,0.6538388,0.124426775,9.638887,-0.008399397,-0.023518313,0.014966198,-1.586,-24.583,37.5028,2.9786355,-0.012878521,-0.06772968,"[12.91291212, 16.328705]"
9800,14.88697651,19.23150135,0.165,-64,19.55880307,27.78450145,0.165,-74,36.50521949,47.99739576,0.195,-75,35.05051869,36.98062001,0.255,-72,10.70549263,15.49193338,0.18,-51,22.60504613,24.65893136,0.27,-71,9.201762231,11.64527097,0.06,-52,3.511579182,4.136893641,0.09,-46,0.109471634,-0.10767702,9.7681,-0.008552114,-0.001679879,0.032070424,-1.9397999,-24.2292,36.478,3.0433426,0.011022195,-0.011206586,"[12.89969279, 16.328705]"
10000,14.90011466,19.23150135,0.165,-64,19.56988853,27.78450145,0.165,-74,36.51786304,47.99739576,0.195,-75,35.06372858,36.98062001,0.255,-72,10.70674128,15.49193338,0.18,-51,22.61820336,24.65893136,0.27,-71,9.196738257,11.64527097,0.06,-52,3.500433062,4.136893641,0.09,-46,0.27876383,0.12203395,9.829117,0.011301007,-0.03436117,0.011301007,-1.6714,-24.6806,37.002598,3.0338159,-0.01240993,-0.028353425,"[12.88647346, 16.328705]"
10200,14.91325296,19.23150135,0.165,-64,19.58097664,27.78450145,0.165,-74,36.530507,47.99739576,0.195,-75,35.07693848,36.98062001,0.255,-72,10.7080061,15.49193338,0.18,-51,22.63136066,24.65893136,0.27,-71,9.191730547,11.64527097,0.06,-52,3.48930142,4.136893641,0.09,-46,-0.38584265,0.17527425,9.976275,-0.024892759,0.038331795,0.014966198,-2.0862,-24.095,37.9664,3.1166632,-0.017554179,0.038656756,"[12.87325413, 16.328705]"
10400,14.9263914,19.76267596,0.15,-68,19.59206739,29.62778129,0.21,-74,36.54315137,51.12255495,0.39,-79,35.09014838,37.06662785,0.285,-71,10.70928709,11.68831044,0.045,-52,22.64451804,26.06920551,0.24,-69,9.186739131,11.35199405,0.09,-53,3.478184393,4.452010782,0.105,-42,0.15493527,0.19740787,9.752547,0.004886922,0.008093964,0.02107485,-2.2326,-24.705,36.465797,3.0315092,-0.020236354,-0.01588531,"[12.8600348, 16.328705]"
10600,14.93952999,19.76267596,0.15,-68,19.60316079,29.62778129,0.21,-74,36.55579616,51.12255495,0.39,-79,35.1033583,37.06662785,0.285,-71,10.71058425,11.68831044,0.045,-52,22.6576755,26.06920551,0.24,-69,9.181764029,11.35199405,0.09,-53,3.467082115,4.452010782,0.105,-42,0.49052864,0.4761717,9.799207,0.007330383,0.00580322,0.028405234,-2.2447999,-24.7904,36.5756,2.9893267,-0.048494063,-0.050016247,"[12.84681546, 16.328705]"
