M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AP7 True Distance (m),AP7 RTT Distance (m),AP7 RTT std (m),AP7 RSS (dBm),AP8 True Distance (m),AP8 RTT Distance (m),AP8 RTT std (m),AP8 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth_x,M1 Ground Truth_y,user,circle
2800,8.483655609,9.700122113,0.095,-66,8.837828494,10.62323985,0.929,-63,0,0,0,0,0,0,0,0,16.49243718,16.67450521,2.276,-64,22.93396989,26.23123512,0.05,-77,5.531681525,7.393111659,0.338,-57,17.67130931,23.30263642,0.12,-64,-0.92542416,0.73459655,9.668798,0.029931515,-0.010384403,0.12369657,-15.8,8.55,71.200005,1.2404637,-0.075486645,0.09542175,-8.06243217,2.64,1,1
3000,8.477711553,7.882157319,1.668,-59,8.832122801,10.92356283,0.105,-64,0,0,0,0,0,0,0,0,16.48636445,16.4113851,2.4,-62,22.92777549,26.64130845,0.152,-78,5.537468623,7.783957862,0.382,-57,17.6653515,19.36654665,0.073,-62,-0.66341007,-0.23569304,9.752547,0.004734066,0.022906773,-0.003512372,-15.900001,9.05,71.225,0.79654604,0.024106938,0.06791965,-8.05617733,2.64,1,1
3200,8.471767934,10.32590161,1.153,-67,8.826417843,9.897378441,0.143,-61,0,0,0,0,0,0,0,0,16.48029185,17.54887848,0.173,-66,22.92158111,24.94198887,0.345,-74,5.543256747,7.471287975,0.202,-55,17.65939388,21.77926135,1.464,-61,-0.31226337,0.15613168,9.364909,-0.010842538,0.02260135,-0.033138465,-16.725,8.8625,70.925,1.0799419,-0.01666119,0.033331633,-8.04992248,2.64,1,1
3400,8.465824774,9.582964886,0.286,-67,8.820713639,10.27884629,0.159,-67,0,0,0,0,0,0,0,0,16.47421939,17.59989912,0.472,-63,22.91538677,25.41108136,0.82,-74,5.549045874,7.627629776,0.199,-55,17.65343648,20.02075745,0.071,-62,-0.52163535,-0.613759,10.216156,0.030236939,-0.001527118,-0.040926766,-16.0875,8.925,71.225,0.75485504,0.05992729,0.051015545,-8.04366764,2.64,1,1
3600,8.459882053,9.425747769,0.337,-64,8.815010173,10.27884629,0.104,-66,0,0,0,0,0,0,0,0,16.46814706,17.7249492,0.173,-66,22.90919246,24.23884354,0.172,-75,5.55483602,8.527353869,0.203,-55,17.64747927,20.09878168,0.114,-64,-0.5210371,-0.028115666,9.953544,-0.001374406,0.02519745,-0.008551862,-16.0875,8.7875,70.7125,0.9423487,0.00282082,0.052299157,-8.03741279,2.64,1,1
3800,8.453939793,9.661070127,0.204,-63,8.809307465,10.19975215,0.162,-64,0,0,0,0,0,0,0,0,16.46207488,17.78397259,0.072,-65,22.90299819,24.35586831,0.356,-79,5.560627164,7.892177393,0.843,-54,17.64152228,21.03705894,0.185,-64,-0.86919284,-0.6652047,9.757333,-0.021685077,0.000305,0.017867282,-15.6,8.962501,71.375,0.5865294,0.06780186,0.08884647,-8.03115795,2.64,1,1
4000,8.447997974,9.661070127,0.149,-63,8.803605498,10.48408394,0.148,-65,0,0,0,0,0,0,0,0,16.45600283,16.80156186,1.072,-63,22.89680394,26.46627743,0.156,-76,5.56641932,8.606488308,0.256,-54,17.63556549,20.77298344,0.285,-64,-0.91465646,-0.089132644,9.670592,-0.009315421,-0.010384403,0.020463383,-16.575,8.7375,70.25,0.81098306,0.009175667,0.0943007,-8.0249031,2.64,1,1
4200,8.442056617,9.661070127,0.149,-63,8.797904291,10.48408394,0.148,-65,0,0,0,0,0,0,0,0,16.44993092,16.80156186,1.072,-63,22.89060973,26.46627743,0.156,-76,5.572212468,8.606488308,0.256,-54,17.62960891,20.77298344,0.285,-64,-0.9349955,-0.012562319,9.722038,0.001832542,-0.012369657,-0.050089475,-15.575,9.087501,71.200005,0.7578052,0.001286213,0.095877916,-8.01864826,2.64,1,1
4400,8.436115703,9.289553757,0.138,-64,8.792203828,10.39598307,0.198,-64,0,0,0,0,0,0,0,0,16.44385914,17.16071747,0.897,-64,22.88441555,24.94198887,0.422,-75,5.578006621,8.488286576,0.254,-55,17.62365253,21.86228314,2.582,-60,-0.6652047,0.25064817,9.662816,0.015882028,-0.01175881,0.000305,-16.0875,8.7875,71.225,1.0158066,-0.025872432,0.06873327,-8.01239341,2.64,1,1
4600,8.430175253,10.01252341,0.201,-65,8.786504129,10.54715511,0.219,-62,0,0,0,0,0,0,0,0,16.43778751,17.10169234,0.729,-66,22.87822141,24.86397315,0.055,-73,5.58380176,8.097577971,0.117,-56,17.61769637,22.79951809,1.632,-60,-0.72502524,-0.10229317,9.698111,0.009620844,-0.007024744,0.00503949,-15.712501,9.337501,70.887505,0.79961824,0.010518002,0.07462062,-8.00613857,2.64,1,1
4800,8.424235249,10.01252341,0.149,-68,8.780805176,10.36594829,0.17,-68,0,0,0,0,0,0,0,0,16.431716,17.69593764,0.113,-65,22.87202729,25.41108136,0.165,-72,5.589597899,7.627629776,0.151,-56,17.6117404,23.88876799,0.204,-65,-0.40677986,-0.11306087,9.95175,0.003817795,0.04550812,-0.02183779,-15.6875,9.462501,70.7375,0.8940041,0.011350937,0.040852465,-7.99988372,2.64,1,1
5000,8.418295711,9.347637188,0.196,-70,8.775106989,10.29987107,0.327,-66,0,0,0,0,0,0,0,0,16.42564464,17.66592565,0.18,-64,22.86583322,26.02619759,0.123,-68,5.595395017,7.43220028,0.167,-58,17.60578465,23.81075085,0.073,-65,0.3074777,0.16211374,9.800404,-0.005650337,0.059099473,0.025655584,-16.1625,8.2625,70.700005,1.201937,-0.016531894,-0.031363696,-7.99362888,2.64,1,1
5200,8.41235662,9.661070127,0.223,-66,8.769409552,9.383688454,0.907,-64,0,0,0,0,0,0,0,0,16.41957341,16.29332995,2.059,-62,22.85963917,25.05901227,0.295,-69,5.601193129,7.255792789,0.175,-55,17.5998291,24.08381035,0.107,-65,0.22253251,0.17048861,9.750752,-0.002901525,-0.008093726,0.007177455,-15.575,9.087501,70.0375,1.1410594,-0.01747833,-0.022818124,-7.98737403,2.64,1,1
5400,8.406417996,9.661070127,0.223,-66,8.763712885,9.383688454,0.907,-64,0,0,0,0,0,0,0,0,16.41350233,16.29332995,2.059,-62,22.85344516,25.05901227,0.295,-69,5.606992213,7.255792789,0.175,-55,17.59387377,24.08381035,0.107,-65,0.001196411,-0.24526432,9.802796,0.007482879,-0.008399149,-0.0193944,-16.0625,9.05,70.5625,0.9785859,0.025014615,-0.000122,-7.98111919,2.64,1,1
5600,8.400479822,9.045191043,0.375,-60,8.75801697,11.14879366,0.493,-73,0,0,0,0,0,0,0,0,16.40743137,17.90101852,0.132,-65,22.84725118,25.32406446,1.844,-73,5.612792285,8.723682938,0.086,-57,17.58791863,23.18560935,0.11,-66,-0.20817557,-0.16331014,10.265807,-0.008246438,0.005344913,0.036498122,-16.1375,8.400001,70.375,0.99617815,0.015903553,0.02027576,-7.97486434,2.64,1,1
5800,8.394542118,6.521861774,1.169,-62,8.752321827,9.926415315,0.104,-65,0,0,0,0,0,0,0,0,16.40136057,17.78897456,0.757,-59,22.84105724,25.8801705,0,-69,5.618593324,8.077539786,0.13,-56,17.58196371,22.32240095,1.125,-60,-0.44925246,0.27158538,9.805189,-0.016187452,-0.013133216,-0.017409148,-16.625,8.3625,69.887505,1.1250324,-0.027662043,0.045785807,-7.9686095,2.64,1,1
6000,8.388604864,10.20876295,0.146,-68,8.74662744,10.0145259,0.146,-69,0,0,0,0,0,0,0,0,16.39528989,17.78397259,0.062,-66,0,0,0,0,5.624395345,6.639199048,0.055,-53,17.57600899,22.32640195,1.417,-66,-1.6767704,0.00418744,9.208778,-0.009315421,-0.001985254,0.018172706,-16.4,8.8875,70.075005,0.38434014,-0.000447,0.18011071,-7.96235465,2.64,1,1
6200,8.382668083,10.09162108,0.199,-59,8.740933828,8.708658278,1.022,-64,0,0,0,0,0,0,0,0,16.38921936,16.87959623,1.853,-57,22.82866944,26.07520661,0.154,-68,5.630198326,6.727444983,0,-54,17.57005449,21.62221968,1.244,-63,-0.4881358,-0.17407785,9.273982,0.001068983,0.008551862,-0.002443389,-16.325,9.5375,69.925,0.86046416,0.01874242,0.05258645,-7.95609981,2.64,1,1
6400,8.376731755,9.97347462,0.07,-66,8.735240975,10.86450072,0.109,-68,0,0,0,0,0,0,0,0,16.38314896,17.14371025,1.2,-58,22.82247559,25.8021559,0.211,-70,5.636002284,6.844762158,0.221,-56,17.56410019,22.04232982,1.065,-66,-1.4757733,-0.7956135,9.203992,-0.008093726,-0.024739314,0.02535016,-16.625,8.3625,69.575005,0.35883,0.08514566,0.15898731,-7.94984496,2.64,1,1
6600,8.3707959,9.543911619,0.07,-66,8.7295489,11.45209016,0.175,-69,0,0,0,0,0,0,0,0,16.3770787,17.63691402,0.228,-66,22.81628179,26.26124056,0.123,-72,5.641807196,7.042272361,0.242,-54,17.55814611,21.59021112,1.621,-64,-0.68135625,0.4001996,10.195219,0.004734066,-0.03787253,-0.08292252,-15.725,9.225,68.387505,1.0417804,-0.039146278,0.06673172,-7.94359012,2.64,1,1
6800,8.3648605,10.92256179,1.661,-61,8.723857586,11.0316748,0.064,-65,0,0,0,0,0,0,0,0,16.37100858,17.36380261,0.08,-59,22.810088,27.16939963,0.109,-72,5.647613077,7.197654132,0.099,-55,17.55219222,24.14282303,1.594,-61,-0.67776704,0.05503492,9.659825,0.06215371,-0.070247434,0.12659809,-15.5,9.75,68.5625,0.8506572,-0.005683267,0.07004869,-7.93733527,2.64,1,1
7000,8.358925576,9.033172698,2.439,-60,8.718167054,12.09366843,0.211,-65,0,0,0,0,0,0,0,0,16.36493861,17.66592565,0.109,-57,22.80389426,25.91917776,0.307,-71,5.653419908,6.815684558,0.055,-55,17.54623856,19.3955563,0.177,-62,-0.25782663,0.3164508,9.94158,0.021379653,-0.06704049,-0.11575556,-13.9125,11.337501,67.4,0.92429835,-0.031809606,0.025928358,-7.93108043,2.64,1,1
7200,8.352991109,9.846313066,0.154,-61,8.712477287,10.67930152,1.212,-71,0,0,0,0,0,0,0,0,16.35886876,17.62691,0.596,-59,22.79770054,25.29405861,0.223,-70,5.659227702,7.108436959,0.06,-55,17.54028509,19.00442372,0.158,-67,0.2943172,0.32542387,9.160323,0.004123219,-0.001527118,-0.040163208,-14.5125,11.525001,67.1,1.0683405,-0.035492133,-0.032118514,-7.92482558,2.64,1,1
7400,8.34705712,10.24780952,0.055,-62,8.706788304,9.544912991,0.043,-72,0,0,0,0,0,0,0,0,16.35279907,17.40281874,0.185,-63,22.79150687,25.0160037,0.502,-82,5.665036439,7.666713051,0,-55,17.53433185,18.73132788,0.082,-60,-0.37328035,-0.05922236,9.17468,0.11010522,0.16447063,0.23303823,-15.75,11.8125,65.9875,0.8175193,0.006449553,0.0406635,-7.91857074,2.64,1,1
7600,8.34112359,9.905388634,0.097,-64,8.701100088,10.0145259,0.1,-72,0,0,0,0,0,0,0,0,16.3467295,17.60790235,0.109,-61,22.78531322,25.49909834,0.247,-74,5.670846135,7.130491147,0.429,-58,17.5283788,18.77034174,0.152,-64,0.005383851,0.17168503,9.156136,-0.11667182,-0.000764,0.1369825,-16.325,12.150001,65.8625,0.9826187,-0.018748619,-0.000588,-7.91231589,2.64,1,1
7800,8.335190539,9.905388634,0.097,-64,8.69541266,10.0145259,0.1,-72,0,0,0,0,0,0,0,0,16.34066009,17.60790235,0.109,-61,22.77911961,25.49909834,0.247,-74,5.676656767,7.130491147,0.429,-58,17.52242598,18.77034174,0.152,-64,-0.37387854,1.5290136,10.573883,-0.10949437,0.109799795,0.3849865,-17.175001,11.8125,65.9,1.4245884,-0.14351897,0.035343952,-7.90606105,2.64,1,1
8000,8.32925795,9.661070127,0.203,-66,8.689726002,10.05357429,0.152,-68,0,0,0,0,0,0,0,0,16.3345908,17.81298403,0.14,-63,22.77292602,25.68513383,0.11,-83,5.682468351,6.697361869,0.055,-64,17.51647335,18.84836929,0.07,-57,-0.15074782,0.6897311,10.173684,0.024281178,-0.11178505,-0.37200597,-16.85,11.712501,65.5375,1.1431307,-0.06768463,0.014816343,-7.8998062,2.64,1,1
8200,8.323325842,9.035175759,0.149,-63,8.684040135,10.13166995,0.031,-65,0,0,0,0,0,0,0,0,16.32852166,17.86900602,0.51,-57,22.76673248,25.84116321,0.09,-80,5.688280867,6.756524624,0.131,-54,17.51052095,19.0824506,0.118,-64,-0.27876383,-0.33140594,9.0544405,-0.012827792,-0.03298575,-0.067498624,-17.375,10.1,66.175,0.8855376,0.03656784,0.030777805,-7.89355136,2.64,1,1
8400,8.317394198,9.152352484,0.069,-71,8.678355042,9.721149932,0.069,-65,0,0,0,0,0,0,0,0,16.32245266,17.95904107,0.132,-61,22.76053897,26.2702422,0.121,-75,5.694094329,7.705795481,0.199,-52,17.50456875,19.00442372,0.082,-59,-0.6472585,0.11306087,9.769297,0.001832542,0.01007898,0.023212196,-17.175001,10.5125,65.1875,0.9210052,-0.011547252,0.06615767,-7.88729651,2.64,1,1
8600,8.311463036,9.269524745,0.279,-66,8.672670742,9.741176315,0.063,-65,0,0,0,0,0,0,0,0,16.3163838,17.93002981,0.107,-57,22.75434549,25.99719223,0.263,-75,5.699908717,7.354022097,0.067,-54,17.49861677,19.04343719,0.095,-62,-0.79142606,0.030508488,9.638887,-0.005192202,-0.03634541,-0.1563769,-16.9625,10.925,65.35,0.8232179,-0.00315452,0.08192384,-7.88104167,2.64,1,1
8800,8.305532341,9.504857916,0.063,-61,8.666987219,10.0145259,0.095,-65,0,0,0,0,0,0,0,0,16.31031508,17.93503175,0.074,-58,22.74815204,26.55429308,0.149,-78,5.705724046,7.275840089,0.146,-57,0,0,0,0,-0.5054838,-0.043070808,9.868599,0.009926268,0.027488127,-0.015576605,-17.15,10.650001,65.012505,0.90070146,0.004358688,0.051176712,-7.87478682,2.64,1,1
9000,8.29960213,9.074235174,0.055,-69,8.661304493,8.767754787,1.732,-64,0,0,0,0,0,0,0,0,16.3042465,18.01806385,0.097,-56,22.74195863,25.91917776,0.131,-74,5.711540294,6.984125142,0.589,-58,17.48671343,19.00442372,0.055,-62,-1.2023934,-0.066400826,9.789038,-0.011300675,0.010842538,-0.011147963,-17.487501,10.475,65.6875,0.70767075,0.006732483,0.12221841,-7.86853198,2.64,1,1
9200,8.293672387,9.074235174,0.055,-69,8.655622547,8.767754787,1.732,-64,0,0,0,0,0,0,0,0,16.29817806,18.01806385,0.097,-56,22.73576525,25.91917776,0.131,-74,5.717357477,6.984125142,0.589,-58,17.48076207,19.00442372,0.055,-62,0.64905316,-1.5643078,10.253843,0.007177455,0.008246438,0.07818845,-17.325,10.5,65.012505,0.8195971,0.1510931,-0.06321419,-7.86227713,2.64,1,1
9400,8.287743132,9.23046781,0.104,-61,8.6499414,9.858328509,0.07,-67,0,0,0,0,0,0,0,0,16.29210977,17.81298403,0.113,-62,22.72957191,26.34825628,0.12,-75,5.723175575,7.43220028,0.511,-56,17.47481093,18.69231396,0.176,-62,0.09451649,-0.6197411,10.060024,-0.008551862,0.002290677,-0.027029991,-17.8125,10.325,66.200005,0.9088066,0.061523873,-0.009394978,-7.85602229,2.64,1,1
9600,8.281814346,9.406721001,0.498,-66,8.644261036,9.780227451,0.171,-64,0,0,0,0,0,0,0,0,16.2860416,17.75396071,0.082,-57,22.7233786,26.20222985,0.097,-73,5.728994601,7.471287975,0.146,-56,17.46886,18.37920009,0.126,-63,-0.5629115,0.8865408,10.0265255,0.025044737,0.005497625,0.04688253,-16.875,10.425,65.4875,1.2382215,-0.08805226,0.056083355,-7.84976744,2.64,1,1
9800,8.27588605,9.386692708,0.146,-72,8.638581475,9.662071465,0.095,-67,0,0,0,0,0,0,0,0,16.27997359,17.00164936,0.486,-62,22.71718532,26.6223051,0.163,-75,5.734814537,6.688336789,0.337,-55,17.46290929,18.06708266,0.069,-63,-0.14117654,-0.5946164,9.678967,-0.019088976,0.008704574,0.014354911,-17.475,10.6125,65.6875,0.8456771,0.06135025,0.014584875,-7.8435126,2.64,1,1
10000,8.269958225,9.97347462,0.055,-69,8.632902701,9.780227451,0,-66,0,0,0,0,0,0,0,0,16.27390572,17.05567263,1.143,-57,22.71099208,24.82496526,0.262,-76,5.740635396,9.017148163,0.347,-65,17.45695878,18.80935554,0,-63,-0.4660022,0.25064817,9.428319,-0.010689827,-0.015423893,0.10949437,-17.1,11.0375,65.6875,0.9805208,-0.026545959,0.04938561,-7.83725775,2.64,1,1
10200,8.264030892,10.13066873,0.11,-68,8.627224732,9.741176315,0.431,-65,0,0,0,0,0,0,0,0,16.26783799,17.47084669,0.651,-59,22.70479887,24.39487651,0.199,-79,5.746457158,9.036177289,1.299,-62,17.4510085,18.65329998,0.152,-63,-0.50069815,0.13220344,9.571291,-0.025655584,0.020921519,0.039857782,-16.7625,11.212501,65.35,0.9128062,-0.013792763,0.052264858,-7.83100291,2.64,1,1
10400,8.258104032,10.13066873,0.11,-68,8.621547553,9.741176315,0.431,-65,0,0,0,0,0,0,0,0,16.26177039,17.47084669,0.651,-59,22.69860569,24.39487651,0.199,-79,5.752279839,9.036177289,1.299,-62,17.44505842,18.65329998,0.152,-63,-0.36909288,-0.17587246,9.747761,-0.01343864,-0.002137966,0.12048962,-16.775,11.212501,64.85,0.8571464,0.018027471,0.037846297,-7.82474806,2.64,1,1
10600,8.252177666,9.856325938,0.063,-63,8.615871182,9.780227451,0.105,-64,0,0,0,0,0,0,0,0,16.25570295,17.91102242,0.069,-62,22.69241256,26.30924925,0.055,-77,5.758103416,7.079365014,0.345,-61,17.43910856,17.86100288,1.102,-60,-0.8105687,0.20997019,9.312865,0.001985254,0.01099525,0.009773556,-16.6625,11.975,65.05,0.8075447,-0.022457555,0.08681873,-7.81849322,2.64,1,1
10800,8.246251776,9.269524745,0.363,-69,8.610195605,10.13166995,0.095,-63,0,0,0,0,0,0,0,0,16.24963564,17.57889064,0.107,-61,22.68621944,25.44008697,0.106,-75,5.763927907,7.43220028,0.417,-64,17.4331589,18.65329998,0.146,-64,-0.9068798,0.12801601,9.18784,-0.01267508,0.013285928,-0.003817795,-16.7,11.7375,64.55,0.7596089,-0.013864929,0.09838566,-7.81223837,2.64,1,1
11000,8.240326381,9.074235174,0.118,-72,8.604520839,9.662071465,0.043,-63,0,0,0,0,0,0,0,0,16.24356848,17.67592965,0.151,-60,22.68002637,26.08520845,1.215,-79,5.769753289,7.814019452,0.173,-67,17.42720947,18.57527184,0.06,-63,-0.42053857,-0.20997019,9.71845,0.002901525,0.02611372,-0.038941514,-16.800001,12.2375,64.0625,0.7992601,0.021581765,0.04324521,-7.80598353,2.64,1,1
11200,8.234401465,9.152352484,0.069,-72,8.598846869,9.544912991,0.105,-64,0,0,0,0,0,0,0,0,16.23750145,16.39337674,1.927,-57,22.67383333,26.89635293,0.146,-78,5.775579579,7.373065848,0.135,-59,17.42126025,18.83836577,0.063,-63,-0.37268212,-0.33499518,9.506086,0.009620844,0.05833591,-0.15225367,-16.4,11.625,63.6875,0.7858503,0.03519848,0.03918451,-7.79972868,2.64,1,1
11400,8.228477046,9.152352484,0.069,-72,8.593173715,9.544912991,0.105,-64,0,0,0,0,0,0,0,0,16.23143458,16.39337674,1.927,-57,22.66764033,26.89635293,0.146,-78,5.781406755,7.373065848,0.135,-59,17.41531124,18.83836577,0.063,-63,0.13280165,0.19860429,9.734601,-0.005955761,-0.026571855,-0.030695075,-17.8125,11.75,64.1,1.0610605,-0.020397164,-0.013641382,-7.79347384,2.64,1,1
11600,8.222553107,9.406721001,0.41,-66,8.587501359,9.316592725,0.245,-60,0,0,0,0,0,0,0,0,16.22536784,17.51986669,0.112,-58,22.66144735,26.05620312,0.199,-76,5.787234834,7.63765121,0.097,-58,17.40936244,18.88738298,0.055,-63,-1.4709877,0.13100705,9.582657,0.003665084,-0.028709821,0.20982604,-17.9,12.2625,63.4375,0.6167935,-0.01351216,0.15231624,-7.78721899,2.64,1,1
