M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AP7 True Distance (m),AP7 RTT Distance (m),AP7 RTT std (m),AP7 RSS (dBm),AP8 True Distance (m),AP8 RTT Distance (m),AP8 RTT std (m),AP8 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth_x,M1 Ground Truth_y,user,circle
15586.65451,12.70518504,14.31527073,0.075,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.820664315,6.491773332,0.06,-46,0.39361933,-0.050847482,9.768699,-0.001679879,0.01160644,-0.020922136,10.2724,12.6147995,66.392395,-0.52979845,0.005200876,-0.04027215,12.70510692,0.044553459,2,1
16094.41525,12.6746869,14.26824197,0.075,-46,0,0,0,0,0,0,0,0,0,0,0,0,8.053206348,8.402135978,0.03,-46,0,0,0,0,0,0,0,0,4.809513662,6.182815621,0.06,-49,-1.4243277,0.004785645,9.968499,0.00702495,-0.01740966,-0.06383542,9.9796,12.8954,66.368,-0.98206353,-0.000475,0.14192227,12.67450314,0.068251572,2,1
16588.84856,12.65437976,14.41232948,0.045,-46,0,0,0,0,0,0,0,0,0,0,0,0,8.02844593,8.175725105,0.06,-49,0,0,0,0,0,0,0,0,4.80223884,6.754519154,0.03,-48,0.37806597,0.17347965,9.8632145,-0.00412334,-0.007788532,-0.06261369,9.601399,12.688,65.6482,-0.55080086,-0.017573835,-0.038312152,12.65410063,0.084050314,2,1
17082.03337,12.6239567,14.30726585,0.075,-46,14.04289402,16.72252672,0,-58,0,0,0,0,0,0,0,0,7.991317685,8.237840069,0.09,-49,0,0,0,0,0,0,0,0,4.791566462,6.926978057,0.06,-45,-0.5766702,0.28175488,10.010373,-0.005192355,-0.006566802,-0.011148291,9.894199,12.7002,65.8678,-0.89912844,-0.028092312,0.05754367,12.62349686,0.107748428,2,1
17590.58717,12.60369989,14.33828473,0.06,-46,0,0,0,0,0,0,0,0,0,0,0,0,7.966573865,8.234834546,0.06,-49,0,0,0,0,0,0,0,0,4.784612274,6.813679182,0.06,-45,-1.2155539,-0.003589234,9.682557,0.003207043,-0.001679879,-0.03313944,9.394,12.9808,66.233795,-0.9336554,0.000368,0.12488723,12.60309434,0.12354717,2,1
18058.70053,12.57335279,14.40532527,0.075,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.774423511,6.241003205,0.075,-47,-0.37268212,0.28773692,9.986445,-0.001832596,0.009162978,-0.043066,9.503799,12.6026,65.7458,-0.83971554,-0.02878475,0.037301484,12.57249057,0.147245283,2,1
18507.31878,12.55314693,14.49437853,0.105,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.767793476,5.907879569,0.075,-50,0.23629123,0.124426775,9.720842,-0.006414085,-0.000458,0.004734206,9.6868,12.2244,66.075195,-0.6175164,-0.012795522,-0.024302905,12.55208805,0.163044025,2,1
18936.98101,12.53296162,14.46736244,0.06,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76129406,9.411728056,0.09,-49,-0.47676992,0.2632105,10.01516,0.001985312,0.016646078,0.010842858,9.894199,12.7002,65.6604,-0.869319,-0.026245452,0.047568914,12.53168553,0.178842767,2,1
19367.04212,12.51279697,14.34228716,0.06,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.754925806,6.076463527,0.06,-51,-0.071186475,-0.058624156,9.72144,-0.008552114,-0.024587326,0.06337727,9.698999,12.322,65.770195,-0.67502785,0.006030163,0.007322496,12.51128302,0.194641509,2,1
19822.85568,12.49265307,14.48737437,0.12,-55,13.87873441,14.81956761,0.15,-57,0,0,0,0,0,0,0,0,7.830605232,8.80581626,0.09,-42,2.285816613,6.104557724,0.105,-49,26.06743212,26.67831496,0.06,-54,4.748689227,6.727444983,0.03,-48,0.09092726,-0.17647067,9.774082,0.016340645,0.032223143,-0.099265605,8.906,13.261399,66.002,-0.52088076,0.018052217,-0.009302626,12.4908805,0.210440252,2,1
