M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AP7 True Distance (m),AP7 RTT Distance (m),AP7 RTT std (m),AP7 RSS (dBm),AP8 True Distance (m),AP8 RTT Distance (m),AP8 RTT std (m),AP8 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth
0.0,5.911537829318528,7.10242212206512,0.064,-64.0,10.739988273413012,15.365867238786102,1.581,-76.0,0.0,0.0,0.0,0.0,26.060585225717947,26.970365681614332,0.201,-75.0,11.173118684729388,18.687312166280094,0.857,-74.0,13.505277010811811,14.406325867479188,0.178,-73.0,13.727441443706981,16.625483120799828,0.975,-73.0,12.880689283357626,14.574425854900769,0.068,-74.0,-0.10767702,-0.25184458,9.908679,0.008551862,-0.032069482,-0.018630842,-6.8625,26.3375,37.4625,0.23232575,0.025409594,0.010866512,"[21.9101, 13.464457]"
300.0,5.92489451771827,7.689761764840313,0.356,-68.0,10.749382826836198,12.551044617879421,0.194,-80.0,0.0,0.0,0.0,0.0,26.07420940173513,26.999370659332044,0.142,-75.0,11.163343686722227,17.82698953833765,1.288,-74.0,13.51890796356725,15.87212651159258,1.632,-75.0,13.715001836310048,15.48292869582496,0.121,-75.0,12.868003848071698,15.913146797538191,0.146,-69.0,-0.37806597,0.02751746,9.777672,-0.000305,-0.007941014,-0.005344913,-6.275,26.025,37.2625,0.18425502,-0.002812207,0.038647003,"[21.896452, 13.464457]"
600.0,5.9382525308814555,7.336982758600432,0.06,-68.0,10.758786490051794,14.115147041387845,1.384,-76.0,0.0,0.0,0.0,0.0,26.08783360265786,27.2924203580408,0.124,-76.0,11.15357682219121,18.453227360003996,1.157,-75.0,13.5325389506866,15.607993336748962,0.854,-70.0,13.702564529509797,15.208783284668106,0.151,-78.0,12.855320384548182,16.615478596778367,0.124,-67.0,0.37088752,-0.45164528,9.308679,-0.04214846,-0.011300675,0.12446013,-6.525,26.5125,38.287502,0.2767417,0.048442338,-0.03982213,"[21.882804, 13.464457]"
900.0,5.964972495897027,7.347005920781608,0.22,-66.0,10.77762105045566,16.38137115750693,0.124,-81.0,0.0,0.0,0.0,0.0,26.115082079064056,27.468449701430185,0.116,-70.0,11.13406757915655,18.609284134538868,1.381,-76.0,13.559801027602507,14.347290197106908,0.399,-72.0,13.677696842801716,15.560969153622791,0.11,-76.0,12.829959396178463,14.603442881731691,0.181,-67.0,-0.4743771,0.67477596,9.828519,-0.004123219,-0.011606098,-0.007788302,-6.4500003,25.875,38.25,0.1958452,-0.06846788,0.04822794,"[21.855508, 13.464457]"
1200.0,5.978334430145574,7.866125094352364,0.097,-63.0,10.78705190009249,13.137488686959925,0.0,-77.0,0.0,0.0,0.0,0.0,26.128706354469763,26.931358970538415,0.075,-76.0,11.124325243595182,17.32978848688004,0.266,-76.0,13.573432117192835,17.249755041739,1.907,-72.0,13.665266475499262,20.20181338395145,0.519,-71.0,12.817281883082856,14.720510894666665,0.442,-71.0,-0.7405786,0.38763726,9.945169,-0.003817795,0.03420745,-0.0943759,-7.3625,26.175001,36.975002,0.1839706,-0.038850263,0.07432898,"[21.84186, 13.464457]"
1500.0,6.005062158695779,7.621616888823525,0.117,-72.0,10.805940619809133,15.169762160297703,0.055,-79.0,0.0,0.0,0.0,0.0,26.155954979492616,27.087385698882052,0.285,-72.0,11.104865252169475,17.906020467987855,1.712,-72.0,13.60069439812578,15.519947938057008,0.199,-69.0,13.640412724674427,15.130740927000236,0.165,-74.0,12.791932848614396,15.365867238786102,0.191,-71.0,-0.35353956,-0.31585258,9.866804,-0.002596101,0.020310672,0.0581832,-7.0125003,26.475,37.6375,0.20176423,0.0319802,0.03581589,"[21.814564, 13.464457]"
1800.0,6.01842793585501,7.043274877498392,0.325,-68.0,10.815398442698678,16.6164790494256,0.124,-78.0,0.0,0.0,0.0,0.0,26.16957932903249,26.64830968373041,0.257,-78.0,11.095147639591328,19.410561274728767,0.375,-71.0,13.61432558926464,15.285824675168822,0.191,-78.0,13.627989353888562,15.75606854516697,0.078,-74.0,12.779261339126766,15.013676565052279,0.298,-69.0,-0.2847459,0.62452674,10.098908,-0.005344913,-0.010384403,-0.005497625,-6.675,26.625,37.3,0.22766322,-0.061737888,0.028188242,"[21.800916, 13.464457]"
2100.0,6.045163273648115,8.36507023281933,0.256,-71.0,10.83434089701487,16.733531635611175,0.068,-79.0,0.0,0.0,0.0,0.0,26.196828101976553,26.970365681614332,0.073,-75.0,11.075737289351396,19.878712860746294,0.292,-68.0,13.641588072380795,15.638008696761874,0.286,-75.0,13.603149653576704,15.48292869582496,0.103,-77.0,12.753924365527814,15.130740927000236,0.11,-66.0,-0.37447673,-0.26859435,9.694521,0.000305,-0.006261184,0.032527618,-7.3250003,26.4375,37.65,0.21034509,0.02767807,0.038608473,"[21.77362, 13.464457]"
2400.0,6.058532817586118,9.030168104747553,0.152,-68.0,10.843825481611228,14.544408169464992,0.169,-81.0,0.0,0.0,0.0,0.0,26.210452525303957,27.439444892344305,0.109,-76.0,11.066044595321356,20.171804183067017,0.834,-74.0,13.655219364156768,14.777543638913741,0.455,-79.0,13.590733336919978,15.521948975563603,0.078,-75.0,12.741258913438186,15.130740927000236,0.17,-69.0,-0.6203393,-0.006580262,10.0265255,-0.007330167,-0.008246438,-0.035887275,-6.225,26.4,38.4375,0.14428763,0.000655,0.06179105,"[21.759972, 13.464457]"
2700.0,6.085275614349772,8.090564628009593,0.277,-70.0,10.862821249053534,13.997072408185934,0.15,-83.0,0.0,0.0,0.0,0.0,26.237701445478116,27.24441228949525,0.055,-74.0,11.046684278953979,14.134158942080708,0.181,-76.0,13.682482047644205,15.480927653083326,0.078,-72.0,13.56590780294559,15.169762160297703,0.11,-70.0,12.715934108905254,14.544408169464992,0.13,-70.0,-0.13220344,0.096909314,10.048658,0.010231691,0.028862532,-0.041690327,-6.05,26.550001,37.425,0.20910674,-0.009642871,0.013155568,"[21.732676, 13.464457]"
