M2 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AP7 True Distance (m),AP7 RTT Distance (m),AP7 RTT std (m),AP7 RSS (dBm),AP8 True Distance (m),AP8 RTT Distance (m),AP8 RTT std (m),AP8 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M2 Ground Truth
6096,14.62599868,15.952166,0.27,-68,0,0,0,0,0,0,0,0,34.78808687,35.73450215,0.06,-68,10.68404689,19.7116596,0.15,-51,22.34367411,25.36607264,0.21,-70,9.304901667,10.13567482,0.075,-51,3.735816469,4.216457755,0.03,-50,-0.6891329,0.01794617,9.933804,0.004428773,0.026267206,0.010537425,2.8913999,-28.499199,50.9716,-2.9209719,-0.001802243,0.06926154,"[13.16231365, 16.328705]"
6824,14.67702299,23.02157095,0.255,-67,19.38199892,29.01869275,0.27,-77,0,0,0,0,34.83939987,36.50757621,0.285,-73,10.68773603,12.21176826,0.045,-50,22.3947778,24.57991507,0.075,-68,0,0,0,0,3.691573305,5.656946261,0.15,-46,0.42711884,-0.055633128,9.7681,-0.003970624,-0.001679879,-0.032223143,2.4156,-29.6582,50.3738,-3.1343489,0.005689891,-0.043698054,"[13.11096347, 16.328705]"
7411,14.71529272,26.00219316,0.15,-65,0,0,0,0,0,0,0,0,34.87788469,37.24264378,0.33,-70,10.69066392,12.32886536,0.15,-56,22.43310632,25.108022,0.15,-70,9.268901465,10.59320655,0.075,-50,3.658512796,5.516386589,0.12,-43,-0.3367898,-0.14177474,9.967901,-0.021533,0.057726767,0.014202617,2.3058,-29.0726,50.9594,-3.0005345,0.014214061,0.03377458,"[13.07245083, 16.328705]"
8060,14.7535637,16.56645635,0.12,-68,19.44637869,32.51915634,0.15,-78,0,0,0,0,34.91636957,36.44557039,0.15,-74,0,0,0,0,22.47143546,25.51410122,0.255,-70,9.253697076,10.61322877,0.03,-48,3.625559919,5.222117961,0.105,-44,0.14057833,0.2428715,9.70469,-0.006261369,-0.01985312,-0.024892759,1.6592,-28.8286,49.8126,-3.1104202,-0.02501835,-0.014484595,"[13.03393819, 16.328705]"
8668,14.79183594,15.67902959,0.045,-65,19.47860299,30.65192222,0.15,-73,0,0,0,0,34.9548545,37.39465743,0.27,-70,10.69693327,11.52015456,0.12,-52,22.50976523,24.94398928,0.15,-68,9.238628215,9.807262615,0.18,-50,3.592717647,5.347676224,0.12,-48,-0.029910283,0.12263216,9.700503,0.015577064,0.011759156,-0.03481932,2.0618,-28.730999,49.531998,-3.0662954,-0.012641101,0.003083365,"[12.99542556, 16.328705]"
9265,14.83010942,15.54996347,0.06,-61,19.51085009,30.69492794,0.255,-74,0,0,0,0,34.99333951,36.72259626,0.24,-72,10.70027449,11.8014128,0.09,-53,22.54809562,28.29958332,0.39,-70,9.223695539,9.228464878,0.21,-55,3.559989022,4.153009632,0.255,-45,-0.52342993,0.11485548,9.710074,0.002443461,-0.011301007,0.030085113,1.1345999,-27.8526,51.0692,-3.0059943,-0.011810789,0.053853735,"[12.95691292, 16.328705]"
9894,14.86838414,16.83957865,0.42,-65,19.54311988,27.33442739,0.39,-76,0,0,0,0,35.03182456,36.18754594,0.39,-72,10.70375324,12.26281081,0.135,-53,22.58642663,25.64312586,0.33,-72,9.208899717,14.61244815,0.03,-54,3.527377225,4.082495438,0.165,-46,-0.22851457,0.016151553,9.94816,-0.002596177,-0.022296581,-0.017562376,1.2444,-28.06,50.4836,-3.0563962,-0.001623142,0.022966497,"[12.91840029, 16.328705]"
10590,14.90666008,15.69103569,0.255,-63,19.57541224,24.74494898,0.15,-75,0,0,0,0,35.07030969,36.18754594,0.225,-71,10.70736939,14.61645049,0.09,-55,0,0,0,0,9.194241404,9.682098171,0.15,-52,3.49488551,4.385589584,0.045,-45,0.45822555,0.3068795,9.647263,-0.005192355,0.008093964,0.02397646,1.6348,-27.9502,50.690998,3.1154687,-0.0317635,-0.047462318,"[12.87988765, 16.328705]"
11192,14.94493724,16.24530729,0.105,-66,19.60772706,25.41608233,0.255,-72,0,0,0,0,35.10879487,36.80860421,0.375,-70,10.71112279,14.69449587,0.09,-50,22.6630905,24.94398928,0.12,-68,9.179721265,10.5341405,0.33,-57,3.462517274,4.330228747,0.09,-42,-0.5174479,-0.08554341,9.858429,-0.011453724,0.022602014,0.001985312,0.8662,-27.1206,50.239597,-3.011239,0.00866504,0.05243974,"[12.84137502, 16.328705]"
11949,14.99597533,19.91072297,0.27,-69,19.65084824,24.63492643,0.345,-73,0,0,0,0,35.16010853,37.3206508,0.285,-70,10.71634058,12.41093232,0.09,-53,0,0,0,0,0,0,0,0,3.419557744,4.019017293,0.12,-44,0.84406817,0.08015956,9.757931,-0.001374447,-0.027183503,-0.045662176,0.671,-27.4012,50.239597,3.0107007,-0.008184067,-0.08628595,"[12.79002484, 16.328705]"
12558,15.03425529,19.50459231,0.345,-66,0,0,0,0,0,0,0,0,35.19859386,36.28555527,0.075,-69,10.72041367,12.18474559,0.09,-52,22.75253476,27.39343724,0.225,-69,9.146381948,12.57506362,0.09,-59,3.387491396,3.669088306,0.105,-47,0.02751746,0.11306087,9.700503,0.02031127,0.022602014,-0.06414085,0.0732,-27.218199,50.3006,3.1390934,-0.01165458,-0.002836697,"[12.7515122, 16.328705]"
13304,15.08529708,17.68793445,0.195,-64,19.72640514,29.66278626,0.285,-75,0,0,0,0,35.24990771,37.69568412,0.285,-69,10.72605716,13.388667,0.3,-55,0,0,0,0,9.127673459,12.88029891,0.3,-58,3.344947862,3.67615288,0.27,-49,-0.21415763,0.025722843,9.738789,0.013133603,-0.014966198,-0.069027774,0.97599995,-27.3158,49.9468,-3.0661795,-0.002640633,0.021986628,"[12.70016202, 16.328705]"
13892,15.12357979,16.49542388,0.165,-65,19.75882332,26.24523766,0.525,-75,0,0,0,0,35.28839317,38.00771134,0.3,-72,10.7304491,12.92333119,0.195,-52,22.84198231,29.88581771,0.345,-71,9.113806762,12.34487849,0.18,-53,3.313204001,3.562079308,0.12,-49,-0.148355,0.14536397,9.609575,0.02687807,-0.03313944,-0.076358154,0.854,-26.9254,50.5324,-3.082645,-0.015124037,0.015437021,"[12.66164939, 16.328705]"
14502,15.16186367,17.12470216,0.39,-64,19.79126336,28.47161,0.18,-76,0,0,0,0,35.32687869,36.76560024,0.33,-71,10.7349774,16.01919876,0.105,-55,22.88031798,26.47927975,0.18,-71,9.100081922,16.34735529,0.27,-56,3.28160505,3.735687487,0.24,-53,0.3930211,0.039481573,9.738789,0.003359759,-0.000458,-0.043218717,1.037,-27.1084,51.0448,3.1041894,-0.004050735,-0.040334374,"[12.62313675, 16.328705]"
15078,15.2001487,22.16536129,0.18,-65,0,0,0,0,0,0,0,0,0,0,0,0,10.73964191,11.90350352,0.195,-55,22.91865422,29.99583304,0.255,-71,9.08649959,11.89549646,0.255,-53,3.250155251,6.452657127,0.24,-48,-0.3906283,0.17228323,9.904491,-0.013897184,0.01282817,0.005650504,1.5128,-27.2792,51.2766,-3.0168245,-0.017379193,0.03941908,"[12.58462412, 16.328705]"
15654,15.2256727,18.25015203,0.09,-68,19.84537832,29.28473188,0.39,-72,0,0,0,0,35.39102135,37.83569639,0.24,-76,10.74282716,12.11468634,0.06,-53,22.94421206,26.39326437,0.435,-72,9.077524186,10.89453239,0.075,-53,3.229273725,5.249240802,0.09,-48,-0.4325027,0.005383851,9.88176,0.014966198,-0.013439035,0.14263703,0.93939996,-26.632599,51.0326,-3.023247,-0.000544,0.043739866,"[12.55894903, 16.328705]"
16296,15.27672221,16.38237162,0.06,-67,19.88871344,29.17871637,0.345,-72,0,0,0,0,35.44233561,38.24673189,0.15,-72,10.7493788,12.27882409,0.09,-55,22.99532851,30.1438535,0.195,-73,9.059764988,10.76139066,0.03,-51,3.187720704,4.726627656,0.06,-43,-0.1680958,0.1788635,9.590433,0.003665192,-0.03436117,-0.015118915,0.3416,-26.8156,51.410797,-3.0968783,-0.018645175,0.017525652,"[12.50759884, 16.328705]"
16887,15.31501065,16.60547407,0.03,-65,19.92123977,27.44444572,0.375,-74,0,0,0,0,0,0,0,0,10.75445082,12.37990711,0.045,-54,23.03366652,29.35074147,0.225,-71,9.046613995,13.24756766,0.12,-51,3.156745171,4.597893539,0.03,-44,-0.15732808,0.078963146,10.0672035,-0.012675454,0.007941248,-0.02611449,0.43919998,-26.7302,51.313198,-3.0958862,-0.007842484,0.01562651,"[12.46908621, 16.328705]"
17586,15.35330023,16.42939345,0.12,-66,0,0,0,0,0,0,0,0,35.51930718,40.5789197,0.15,-73,10.7596583,11.81742713,0.045,-55,23.07200513,27.24841296,0.24,-72,9.033608045,12.07465217,0.15,-53,3.12593718,4.85230708,0.03,-43,-0.6418747,0.09032906,9.805189,-0.005345071,-0.000458,-0.046883907,-0.0366,-26.4618,50.874,-3.0201347,-0.009192438,0.06536948,"[12.43057357, 16.328705]"
18302,15.40435472,16.84358041,0.06,-64,19.99721726,31.24199923,0.345,-74,0,0,0,0,35.57062169,37.53566998,0.195,-72,10.76681198,12.5010048,0.135,-53,23.12312416,26.84234358,0.24,-73,9.01649349,10.44804288,0.03,-51,3.085129171,3.640827516,0.15,-46,0.12323037,-0.07178468,9.7298155,0.005955936,-0.01985312,-0.013897184,0.1586,-25.8884,51.0692,3.1224594,0.00737708,-0.012664555,"[12.37922339, 16.328705]"
18990,15.44264687,16.60947588,0.09,-63,20.02981422,24.59191755,0.45,-77,0,0,0,0,35.60910763,39.64484713,0.225,-73,10.77233476,15.40888993,0.15,-56,23.1614641,34.16734173,0.435,-74,0,0,0,0,3.054731894,4.003901223,0.06,-42,-0.87278205,-0.18305093,9.882358,0.009773844,-0.029474247,-0.013897184,-0.3294,-25.705399,50.849598,-2.9757493,0.01844909,0.08808864,"[12.34071076, 16.328705]"
19604,15.48094012,16.51943489,0.15,-62,20.06243217,27.53446061,0.45,-76,0,0,0,0,0,0,0,0,10.77799233,13.86598806,0.105,-49,23.19980462,29.60877858,0.345,-74,8.991310463,10.22978807,0.135,-53,3.024519512,5.975116401,0.075,-47,-0.15254244,0.050249275,9.743574,0.00702495,-0.00412334,-0.0346666,-0.0366,-25.8884,50.9716,-3.112489,-0.005156493,0.015654417,"[12.30219812, 16.328705]"
20222,15.51923445,16.38237162,0.045,-62,20.09507097,24.06880712,0.15,-77,0,0,0,0,0,0,0,0,10.78378447,15.19477571,0.27,-57,23.2381457,33.09322301,0.15,-74,8.978940251,10.98863049,0.105,-53,2.994497639,4.703498698,0.09,-47,0.21714866,0.1052842,9.662218,-0.015424348,0.04917465,-0.017562376,-0.7198,-25.3272,50.9228,3.0697012,-0.010893302,-0.022470213,"[12.26368549, 16.328705]"
20817,15.55752987,17.43383151,0.195,-61,20.12773054,28.19456687,0.27,-73,0,0,0,0,35.72456582,40.19589035,0.165,-74,10.78971097,13.67386152,0.135,-53,23.27648735,29.45575665,0.33,-73,8.966718386,9.979482151,0.105,-54,2.964672046,4.266803956,0.075,-43,-0.001794617,0.20398813,9.728619,-0.031306844,0.036957346,-0.018784106,-0.23179999,-25.510199,50.9472,3.1332233,-0.02096477,0.000184,"[12.22517285, 16.328705]"
21535,15.60859208,16.37836976,0.075,-63,0,0,0,0,0,0,0,0,35.77588074,38.32873888,0.15,-71,10.79782159,12.69715909,0.15,-50,23.32761043,30.63592009,0.3,-73,8.950654384,9.733165775,0.06,-51,2.925220302,5.555545338,0.09,-47,-0.57487565,0.014356935,9.619745,0.011911872,0.01786781,0.014202617,-0.1708,-25.778599,51.862198,-3.0290098,-0.001489786,0.059688978,"[12.17382267, 16.328705]"
22227,15.64688997,16.30433513,0.09,-68,20.20401638,27.44444572,0.15,-73,0,0,0,0,35.81436699,38.39474448,0.15,-72,10.80406072,15.58097946,0.18,-56,23.36595339,32.73818205,0.165,-76,8.938781027,10.18273171,0.075,-51,2.895876344,5.570605802,0.045,-43,0.36729828,0.42532423,9.537193,-0.014966198,0.000764,0.027641652,-0.90279996,-24.2048,50.5812,3.0342226,-0.044533875,-0.038493175,"[12.13531004, 16.328705]"
22816,15.68518892,17.64091562,0.09,-65,20.23674444,27.17440047,0.45,-72,0,0,0,0,35.8528533,37.92170388,0.375,-72,10.81043346,12.14170927,0.06,-56,23.40429692,32.13611053,0.165,-73,8.927058025,9.372672831,0.135,-53,2.866749411,3.932339762,0.165,-50,-0.27218357,0.22073789,9.880563,-0.005039638,-0.010079277,0.011759156,-0.8052,-24.961199,50.6056,-3.1190307,-0.022328436,0.02754041,"[12.0967974, 16.328705]"
23502,15.72348891,19.15347488,0.24,-66,20.26949282,27.94452721,0.36,-74,0,0,0,0,0,0,0,0,10.81693956,12.67714357,0.075,-52,23.44264098,27.33442739,0.255,-73,8.915485977,9.384689872,0.09,-52,2.837846201,5.068397084,0.225,-44,-0.27218357,0.14955142,10.052248,0.00702495,0.006872234,-0.005345071,-0.6222,-24.2902,50.8984,-3.1114275,-0.014870864,0.027070273,"[12.05828477, 16.328705]"
24110,15.76178994,19.48958737,0.24,-69,20.30226145,24.44388678,0.3,-75,0,0,0,0,35.92982609,43.66813759,0.15,-75,10.82357879,12.23178499,0.195,-56,23.48098562,27.74549513,0.36,-73,8.904065467,10.34692616,0.09,-47,2.809173604,3.629723956,0.075,-41,0.5820541,0.25004998,9.885348,-0.000153,-0.005192355,-0.001679879,-1.0004,-24.302399,50.6788,2.9872775,-0.025245912,-0.058812577,"[12.01977213, 16.328705]"
24702,15.800092,17.15971704,0.135,-66,20.33505021,25.23704745,0.345,-73,0,0,0,0,35.96831257,38.69576981,0.165,-71,10.8303509,13.23255697,0.06,-50,23.5193308,26.741326,0.42,-72,8.89279708,9.286549413,0.045,-50,2.780738762,3.199163016,0.075,-43,0.14596218,0.09032906,9.605389,-0.002596177,-0.028405234,-0.037110064,-0.3294,-24.6562,51.118,3.0976176,-0.009402636,-0.015194695,"[11.98125949, 16.328705]"
25400,15.851163,17.28176846,0.06,-66,0,0,0,0,0,0,0,0,36.01962797,38.88678567,0.18,-72,10.83958665,13.42769411,0.075,-57,0,0,0,0,8.878010204,9.670082161,0.09,-49,2.743208255,3.554000703,0.225,-44,0.35353956,0.37268212,9.866206,0.003207043,0.023823744,-0.016340645,0.060999997,-24.570799,50.8374,3.0752168,-0.037731458,-0.03581806,"[11.92990931, 16.328705]"
25974,15.88946742,17.32478641,0.18,-68,20.41163505,28.34259002,0.36,-76,0,0,0,0,36.05811457,38.48075176,0.165,-72,10.84666784,12.72017689,0.075,-54,23.60880499,28.59262858,0.405,-69,8.867099019,9.697118129,0.075,-50,2.715357251,3.50653162,0.12,-43,-0.17706887,0.10229317,9.73819,-0.018784106,0.027488936,0.034972034,0.2562,-24.9368,51.1546,-3.0950606,-0.010502208,0.018180931,"[11.89139668, 16.328705]"
26601,15.92777286,17.28476971,0.075,-67,20.44449023,27.95552897,0.195,-74,0,0,0,0,36.09660124,38.84378212,0.375,-72,10.85388107,12.85327853,0.105,-56,23.64715198,26.26424111,0.225,-72,8.856341866,9.705128747,0.105,-50,2.6877695,2.735682913,0.12,-46,0.096909314,0.32841492,9.771091,0.025961773,-0.075594574,-0.038331795,0.43919998,-24.180399,51.239998,3.1389277,-0.03359657,-0.009917637,"[11.85288404, 16.328705]"
27228,15.96607928,24.77195448,0.135,-66,20.47736511,30.55790968,0.555,-74,0,0,0,0,36.13508796,39.6218453,0.255,-74,10.86122607,15.11273109,0.285,-58,23.68549949,25.62012149,0.18,-73,8.845739312,10.08461249,0.06,-50,2.660453203,3.187016787,0.09,-48,0.13040884,0.35234314,9.6993065,0.005650504,0.015424348,-0.02733622,0.96379995,-24.278,50.3616,-3.1306062,-0.036307387,-0.013444361,"[11.81437141, 16.328705]"
27921,16.00438671,28.46360877,0.15,-69,0,0,0,0,0,0,0,0,0,0,0,0,10.86870257,15.86312204,0.135,-58,23.72384756,31.70605778,0.18,-72,8.835291908,9.733165775,0.27,-57,2.633416796,3.423682228,0.03,-46,0.01794617,0.13220344,9.8428755,0.001221731,-0.01740966,0.021533,1.037,-23.5094,51.252197,-3.1026156,-0.013430555,-0.001823263,"[11.77585877, 16.328705]"
28524,16.0426951,17.20673694,0.165,-65,0,0,0,0,0,0,0,0,36.21206156,43.10610028,0.3,-75,10.8763103,14.97565544,0.195,-53,23.76219614,26.7133211,0.375,-72,8.82500021,11.72734599,0.105,-54,2.606669,5.994182596,0.06,-43,0.093918286,0.05682954,9.700503,-0.005039638,-0.033292156,-0.04444045,1.0491999,-23.2288,50.9472,-3.117968,-0.00585807,-0.009681492,"[11.73734614, 16.328705]"
29251,16.09377449,16.76954767,0.09,-65,20.58708926,25.30706115,0.15,-78,0,0,0,0,36.26337742,42.50805948,0.3,-72,10.88665761,14.42433669,0.03,-48,23.81332842,30.26887063,0.18,-70,8.811521093,9.643045992,0.06,-52,2.571469761,7.76091032,0.045,-46,0.3260221,0.2105684,10.085748,0.02687807,-0.014813482,-0.013897184,1.1467999,-23.7046,50.7642,3.121647,-0.02086389,-0.03231378,"[11.68599596, 16.328705]"
29942,16.13208516,17.44183479,0.09,-63,0,0,0,0,0,0,0,0,36.30186438,42.82108098,0.15,-73,10.89457048,13.43569965,0.09,-51,23.85167825,27.05738058,0.285,-71,8.801594813,9.70913405,0.045,-48,2.545430742,5.453125342,0.09,-48,-0.55692947,0.123828575,9.467203,-0.009621128,-0.012370021,0.14508049,0.6466,-23.607,51.239998,-2.992149,-0.013056426,0.05875952,"[11.64748332, 16.328705]"
30568,16.17039678,17.10169234,0.285,-67,20.65302697,27.07738399,0.195,-75,0,0,0,0,36.34035139,43.59413274,0.15,-71,10.90261365,13.84997765,0.075,-51,23.89002859,29.37074437,0.21,-72,8.791826034,9.70112344,0.03,-50,2.519711307,5.390862269,0.045,-47,0.23030917,0.30987054,9.433105,-0.000153,-0.01740966,-0.005345071,-0.0366,-23.0458,51.093597,3.0896897,-0.032827675,-0.024410142,"[11.60897069, 16.328705]"
31175,16.20870936,17.41382327,0.12,-65,0,0,0,0,0,0,0,0,36.37883846,39.20381166,0.42,-74,10.91078684,13.73290079,0.06,-55,23.92837946,31.4960315,0.405,-71,8.782215278,9.873347761,0.12,-49,2.494321329,6.789614422,0.03,-47,0.36251262,0.42532423,9.680164,0.002290745,-0.01863139,-0.007788532,0.26839998,-23.1434,50.9106,3.077114,-0.04387875,-0.037431523,"[11.57045805, 16.328705]"
31805,16.24702288,17.60189993,0.06,-65,20.71904117,27.16239844,0.18,-73,0,0,0,0,36.41732558,39.85186351,0.18,-71,10.91908974,13.09145527,0.075,-51,23.96673084,32.16011343,0.18,-69,8.772763068,9.236476601,0.06,-49,2.469270984,5.154807562,0.195,-46,0.060418773,0.11365908,9.586246,-0.018784106,0.004276057,-0.005345071,-0.3294,-23.4362,50.8862,3.1145542,-0.011855684,-0.00630257,"[11.53194542, 16.328705]"
32395,16.28533735,17.33579098,0.045,-64,20.75207674,27.95552897,0.21,-73,0,0,0,0,36.45581275,39.5078362,0.345,-75,10.92752207,13.45471278,0.06,-50,24.00508275,31.87807905,0.36,-71,8.763469912,9.564940355,0.03,-47,2.444570699,2.31768009,0.12,-48,0.27816564,0.26261228,9.642477,0.001069014,-0.025961773,-0.015118915,-0.54899997,-23.326399,51.6792,3.059306,-0.027216893,-0.028839946,"[11.49343278, 16.328705]"
32999,16.32365276,17.46884587,0.06,-65,0,0,0,0,0,0,0,0,36.49429999,39.76585672,0.15,-75,10.93608352,12.97436919,0.045,-50,24.04343517,31.4960315,0.15,-71,8.754336321,9.877352884,0.03,-45,2.420231201,2.696027448,0.06,-43,-0.317049,0.52582276,9.869795,0.00870483,-0.04642576,0.003207043,0.0732,-22.6798,50.8862,-3.0743642,-0.05319825,0.032112118,"[11.45492014, 16.328705]"
33603,16.36196907,17.04266704,0.12,-64,0,0,0,0,0,0,0,0,36.53278726,40.10988368,0.15,-72,10.9447738,15.17476487,0.21,-53,24.0817881,32.13611053,0.36,-74,8.745362795,9.721149932,0.06,-46,2.396263488,4.813098898,0.105,-44,0.6047859,0.3792624,9.775877,0.002138028,-0.009010263,-0.04444045,0.3416,-23.0336,51.410797,3.0287452,-0.038702376,-0.061786387,"[11.41640751, 16.328705]"
34407,16.41305893,17.20673694,0.045,-64,0,0,0,0,0,0,0,0,0,0,0,0,10.95656069,12.79823675,0.03,-51,24.13292613,28.23757362,0.345,-73,8.733647931,9.501853767,0.075,-49,2.364904368,2.707214251,0.21,-46,-0.29671,0.32063824,9.923036,0.002290745,-0.006414085,0.019089539,0.24399999,-22.6554,51.4962,-3.0683644,-0.032286856,0.029892229,"[11.36505733, 16.328705]"
35036,16.4513774,17.21474031,0.09,-64,20.89544758,30.91295665,0.36,-73,0,0,0,0,36.62259113,38.97279277,0.285,-73,10.96555035,13.01339806,0.075,-48,24.17128024,31.02297099,0.15,-72,8.725049791,9.35364576,0.06,-50,2.341848412,2.048873105,0.135,-47,0.2536392,0.34337005,9.728021,-0.001374447,-0.003970624,0.04230242,0.0366,-22.472399,51.788998,3.0875666,-0.035270385,-0.026067147,"[11.32654469, 16.328705]"
35641,16.48969676,17.21474031,0.12,-69,0,0,0,0,0,0,0,0,36.66107859,43.16810444,0.21,-74,10.9746678,14.30726585,0.075,-52,24.20963485,29.09270371,0.42,-72,8.716613333,9.196417781,0.06,-54,2.319202832,1.892048889,0.105,-46,-0.1591227,0.36430725,9.885348,-0.002596177,-0.024740042,-0.012675454,-0.43919998,-22.667599,51.5694,-3.125674,-0.036831815,0.016095433,"[11.28803206, 16.328705]"
