Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,6.59169E+12,"[b0:e4:d5:39:26:89, 24730, 210, -58]",6.5918E+12,0.43489552,0.27936205,9.913465,0.011911872,-0.008857546,0.010842858,-32.086,-22.045399,54.168,2.170118,-0.028145552,-0.043841064
1,6.59169E+12,"[b0:e4:d5:39:26:89, 24730, 210, -58]",6.592E+12,-0.12921242,0.11365908,9.833304,0.007941248,-0.007788532,-0.04917465,-32.269,-21.777,53.558,2.187991,-0.011557072,0.013139529
2,6.59215E+12,"[b0:e4:d5:39:26:89, 22835, 345, -60, 14:22:3b:16:5a:bd, 12453, 105, -49, cc:f4:11:8b:29:4d, 15328, 195, -57, b0:e4:d5:96:3b:95, 4835, 75, -48, 14:22:3b:2a:86:f5, 16253, 105, -60, f8:1a:2b:06:3c:0b, 6421, 45, -40]",6.59221E+12,-0.70648086,-0.22791636,9.7681,-0.018936822,0.015271631,0.049938235,-32.183598,-22.0576,53.863,2.204864,0.023267733,0.0721996
3,6.59215E+12,"[b0:e4:d5:39:26:89, 22835, 345, -60, 14:22:3b:16:5a:bd, 12453, 105, -49, cc:f4:11:8b:29:4d, 15328, 195, -57, b0:e4:d5:96:3b:95, 4835, 75, -48, 14:22:3b:2a:86:f5, 16253, 105, -60, f8:1a:2b:06:3c:0b, 6421, 45, -40]",6.59241E+12,0.4325027,-0.17347965,9.8632145,0.010995574,-0.052534413,-1.53E-04,-32.098198,-22.045399,54.277798,2.1207013,0.017569857,-0.043822
4,6.59215E+12,"[b0:e4:d5:39:26:89, 22835, 345, -60, 14:22:3b:16:5a:bd, 12453, 105, -49, cc:f4:11:8b:29:4d, 15328, 195, -57, b0:e4:d5:96:3b:95, 4835, 75, -48, 14:22:3b:2a:86:f5, 16253, 105, -60, f8:1a:2b:06:3c:0b, 6421, 45, -40]",6.59261E+12,-1.0007981,-0.18245272,9.677173,0.012675454,0.03726278,-0.013744468,-32.7692,-21.96,54.0338,2.2285225,0.018751707,0.10305209
5,6.59265E+12,"[b0:e4:d5:39:26:89, 21863, 105, -58, 14:22:3b:16:5a:bd, 12500, 90, -49, cc:f4:11:8b:29:4d, 10464, 90, -57, b0:e4:d5:96:3b:95, 5449, 255, -50, 14:22:3b:2a:86:f5, 15699, 105, -57, f8:1a:2b:06:3c:0b, 6273, 60, -41]",6.59281E+12,-0.8979067,0.071186475,9.647861,0.005192355,0.041996986,-0.046731193,-32.9644,-21.9722,54.0338,2.2485332,-0.007346591,0.09280065
6,6.59265E+12,"[b0:e4:d5:39:26:89, 21863, 105, -58, 14:22:3b:16:5a:bd, 12500, 90, -49, cc:f4:11:8b:29:4d, 10464, 90, -57, b0:e4:d5:96:3b:95, 5449, 255, -50, 14:22:3b:2a:86:f5, 15699, 105, -57, f8:1a:2b:06:3c:0b, 6273, 60, -41]",6.59301E+12,-1.1216356,0.10289137,9.771091,0.004276057,0.01786781,0.025503624,-32.415398,-22.2284,54.961,2.2927408,-0.0104611,0.11429097
7,6.59312E+12,"[b0:e4:d5:39:26:89, 20503, 150, -59, 14:22:3b:16:5a:bd, 12144, 60, -51, cc:f4:11:8b:29:4d, 11074, 45, -52, b0:e4:d5:96:3b:95, 4214, 105, -47, 14:22:3b:2a:86:f5, 17574, 180, -61, f8:1a:2b:06:3c:0b, 6000, 75, -42]",6.5932E+12,-0.5072784,-0.17467605,10.067801,0.010231993,0.016493361,-0.08460484,-32.5618,-21.9722,53.6434,2.184611,0.017326253,0.050343636
8,6.59312E+12,"[b0:e4:d5:39:26:89, 20503, 150, -59, 14:22:3b:16:5a:bd, 12144, 60, -51, cc:f4:11:8b:29:4d, 11074, 45, -52, b0:e4:d5:96:3b:95, 4214, 105, -47, 14:22:3b:2a:86:f5, 17574, 180, -61, f8:1a:2b:06:3c:0b, 6000, 75, -42]",6.59341E+12,-1.1539388,-0.044865426,9.486345,0.01740966,0.0664316,0.002138028,-32.3544,-21.691599,53.350597,2.2661815,0.004694833,0.121047385
9,6.5936E+12,"[b0:e4:d5:39:26:89, 21992, 300, -57, 14:22:3b:16:5a:bd, 12187, 120, -51, cc:f4:11:8b:29:4d, 11996, 120, -54, b0:e4:d5:96:3b:95, 4738, 285, -50, 14:22:3b:2a:86:f5, 16332, 75, -60, f8:1a:2b:06:3c:0b, 6179, 105, -41]",6.59369E+12,-0.23389842,0.14177474,9.685548,0.020005837,0.028710667,-0.055283304,-32.256798,-22.1674,53.4604,2.2089186,-0.01463245,0.024144525
