M2 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M2 Ground Truth
0,15.64947283,24.72494489,0.21,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43489552,0.27936205,9.913465,0.011911872,-0.008857546,0.010842858,-32.086,-22.045399,54.168,2.170118,-0.028145552,-0.043841064,"[-2.52, -0.89]"
460,15.63077422,22.82952529,0.345,-60,9.988066484,15.31984282,0.195,-57,2.695715764,4.809077354,0.075,-48,5.576130029,6.401503027,0.045,-40,13.90974997,16.24530729,0.105,-60,11.92868822,12.44295821,0.105,-49,-0.70648086,-0.22791636,9.7681,-0.018936822,0.015271631,0.049938235,-32.183598,-22.0576,53.863,2.204864,0.023267733,0.0721996,"[-2.544559585, -0.89]"
960,15.60275676,21.85728183,0.105,-58,9.984167072,10.45204745,0.09,-57,2.730516547,5.426011519,0.255,-50,5.541821871,6.25304158,0.06,-41,13.92987158,15.69103569,0.105,-57,11.89195184,12.489996,0.09,-49,-0.8979067,0.071186475,9.647861,0.005192355,0.041996986,-0.046731193,-32.9644,-21.9722,54.0338,2.2485332,-0.007346591,0.09280065,"[-2.581398964, -0.89]"
1430,15.58409885,20.49690242,0.15,-59,9.981642153,11.06270654,0.045,-52,2.753746531,4.184231829,0.105,-47,5.518967895,5.979130372,0.075,-42,13.94332393,17.56688578,0.18,-61,11.86746127,12.13370249,0.06,-51,-0.5072784,-0.17467605,10.067801,0.010231993,0.016493361,-0.08460484,-32.5618,-21.9722,53.6434,2.184611,0.017326253,0.050343636,"[-2.605958549, -0.89]"
1910,15.56545733,21.98631538,0.3,-57,9.979177038,11.98557533,0.12,-54,2.776999398,4.711543696,0.285,-50,5.496128631,6.158736965,0.105,-41,13.95680653,16.32434452,0.075,-60,11.84297099,12.17673885,0.12,-51,-0.23389842,0.14177474,9.685548,0.020005837,0.028710667,-0.055283304,-32.256798,-22.1674,53.4604,2.2089186,-0.01463245,0.024144525,"[-2.630518135, -0.89]"
2380,15.54683225,21.47417984,0.165,-62,9.976771773,12.65412565,0.09,-56,2.800274576,4.569727454,0.015,-48,5.473304266,6.041344552,0.09,-42,13.97031929,23.58770122,0.165,-60,11.818481,12.43094852,0.15,-50,-1.0408778,0.16031912,10.023534,-0.007483099,-0.027030786,0.089186326,-32.7448,-22.1796,53.1432,2.276423,-0.015907383,0.10347253,"[-2.65507772, -0.89]"
2870,15.5189256,17.27776678,0.12,-61,9.973276186,10.99563773,0.315,-55,2.835227974,7.325957207,0.27,-48,5.439096063,5.903865259,0.06,-41,13.9906448,16.40638278,0.12,-58,11.78174655,12.55204541,0.06,-51,-0.48454657,-0.031106694,10.000204,-0.010231993,-0.02107485,0.002290745,-31.781,-21.8746,53.582397,2.210787,0.003106951,0.048415806,"[-2.691917098, -0.89]"
3340,15.5003419,16.57445999,0.12,-58,9.971020729,10.76539498,0.105,-54,2.858556554,7.925243277,0.345,-51,5.416309768,6.033317164,0.09,-42,14.00423259,16.09723656,0.135,-57,11.75725729,12.23578833,0.09,-52,-1.1240284,-0.2213361,9.781859,0.020005837,0.03359759,-0.061391957,-32.5252,-21.618399,52.5332,2.2292063,0.022475492,0.11440769,"[-2.716476684, -0.89]"
3820,15.48177485,16.55845271,0.045,-57,9.968825269,13.13048362,0.27,-56,2.88190559,5.049304507,0.165,-47,5.393539041,6.09251746,0.045,-41,14.01785024,16.00719291,0.03,-58,11.73276832,12.52502395,0.045,-52,0.31286156,0.011964113,9.700503,0.000611,0.022602014,0.005955936,-32.635,-22.081999,52.8382,2.1438246,-0.001232708,-0.03224092,"[-2.741036269, -0.89]"
4310,15.46322451,16.34735529,0.105,-56,9.966689844,14.35829687,0.105,-58,2.905274588,5.967088402,0.09,-46,5.370784077,6.053385499,0.075,-42,14.03149766,16.41738789,0.27,-61,11.70827964,12.40692907,0.24,-54,0.34037903,0.15014961,9.918848,-0.006261369,-0.022143865,0.07315111,-32.0372,-22.6554,52.582,2.1766627,-0.015127749,-0.034302928,"[-2.765595855, -0.89]"
4780,15.44469094,16.38237162,0.075,-55,9.964614493,17.12470216,0.075,-59,2.92866307,6.594070746,0.27,-46,5.348045079,5.971102411,0.06,-42,14.04517477,16.63648809,0.165,-61,11.68379126,11.01966247,0.09,-58,-0.77826554,-0.08554341,9.7196455,0.00580322,-0.007635816,0.049938235,-31.8176,-22.387,51.6792,2.2419674,0.00877278,0.07990092,"[-2.79015544, -0.89]"
5240,15.42617421,16.38237162,0.105,-55,9.962599254,11.25790216,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,11.65930318,11.68831044,0.075,-57,-0.7710871,0.26739794,9.75135,-0.006566802,-0.003970624,0.03772093,-32.0494,-22.8262,52.9846,2.290212,-0.027329493,0.07891071,"[-2.814715026, -0.89]"
5700,15.39843081,16.55044906,0.06,-55,9.959689184,11.19183671,0.135,-55,2.987216517,3.76696164,0.09,-52,5.291268784,5.903865259,0.075,-43,14.07949683,20.11478663,0.225,-59,11.62257163,10.85549119,0.24,-59,-1.3890336,-0.39421752,9.754341,0.008246681,0.002138028,0.043829583,-32.0494,-22.6432,52.9846,2.268714,0.039989606,0.14145058,"[-2.851554404, -0.89]"
6170,15.37995643,16.54244541,0.06,-54,9.957824381,12.09066586,0.3,-55,3.01066964,6.037330867,0.12,-48,5.268587298,5.806512206,0.06,-43,14.09327715,19.76667724,0.27,-63,11.59808431,11.24589032,0.105,-58,-0.75972116,-0.023330022,9.633504,-0.003512475,0.055283304,-0.01985312,-32.098198,-22.7774,51.2766,2.2514777,0.002414258,0.07869951,"[-2.87611399, -0.89]"
6600,15.36149909,16.4924225,0.045,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7788638,0.009571291,10.090533,0.012980887,-0.002748894,-0.007483099,-32.1104,-22.57,51.874397,2.2499356,-0.000946,0.07703482,"[-2.900673575, -0.89]"
7090,15.34305887,16.43739715,0.105,-54,9.954275512,11.75437046,0.015,-55,3.05762801,8.997117372,0.255,-51,5.223275286,5.386845088,0.12,-44,14.12092558,17.82098718,0.15,-58,11.54911059,15.26481343,0.135,-55,0.70229346,0.033499517,9.97149,0.016493361,0.006872234,-0.06627888,-32.0128,-22.472399,51.874397,2.1374753,-0.003351216,-0.070314035,"[-2.925233161, -0.89]"
7610,15.31543074,16.2813243,0.06,-53,9.951772131,14.66247731,0.18,-56,3.092890836,7.549460643,0.21,-51,5.189336742,5.413960565,0.075,-45,14.1417384,16.26531675,0.06,-63,11.51238111,12.70016142,0.165,-54,-0.7160522,-0.21834506,9.739387,-0.015118915,0.01786781,0.095294975,-32.329998,-22.57,52.3624,2.2152293,0.0223547,0.07338924,"[-2.962072539, -0.89]"
8090,15.29703356,16.39437721,0.03,-55,9.950178635,13.17351468,0.21,-56,3.116419651,6.534899846,0.315,-50,5.166733123,5.413960565,0.075,-44,14.15564987,17.18372722,0.045,-55,11.48789518,13.02140396,0.075,-53,-0.63230336,0.029910283,9.7908325,0.01160644,0.010537425,-0.013591751,-32.391,-22.204,51.3498,2.2275255,-0.003048567,0.06449161,"[-2.986632124, -0.89]"
8570,15.26947029,16.09723656,0.075,-56,9.9479016,15.43690464,0.135,-58,3.151742364,6.049371868,0.285,-49,5.132861391,5.559561493,0.045,-45,14.17657126,17.04266704,0.045,-56,11.45116688,12.42294204,0.015,-53,-0.5796613,-0.012562319,9.73819,-0.010537425,-0.001832596,-0.046578474,-32.098198,-23.241,51.4962,2.2452645,0.001287725,0.059454396,"[-3.023471503, -0.89]"
9060,15.25111654,16.46841146,0.045,-56,9.94645909,12.75920691,0.135,-57,3.175309987,10.104637,0.315,-51,5.110303051,5.668992944,0.135,-43,14.19055485,16.8865993,0.075,-57,11.42668174,12.38791363,0.06,-53,0.60717875,0.037686955,9.619745,0.013439035,-0.048716504,0.04505131,-31.7078,-23.1434,51.301,2.1604774,-0.003909866,-0.06303434,"[-3.048031088, -0.89]"
9540,15.23278027,16.55044906,0.03,-57,9.945077022,11.72734599,0.06,-58,3.198892535,10.73035712,0.345,-48,5.087763243,5.935979195,0.15,-43,14.20456713,16.61347769,0.075,-58,11.40219693,12.67714357,0.06,-50,-0.91525465,-0.18664017,9.79143,-0.011301007,-0.01863139,0.030390546,-32.7082,-23.0458,51.9598,2.2415206,0.01897657,0.09320424,"[-3.072590674, -0.89]"
10190,15.20530879,20.12979126,0.06,-57,9.943117302,11.66428845,0.12,-56,3.234293624,11.95354742,0.075,-50,0,0,0,0,14.22563918,16.22629828,0.135,-60,11.36547031,12.4579703,0.06,-51,-0.14237295,-0.086141616,9.924232,0.009010263,0.022602014,-0.076052725,-31.9884,-22.6798,51.081398,2.1891057,0.008678817,0.014345008,"[-3.109430052, -0.89]"
10690,15.177877,17.34379431,0.105,-56,9.941293711,18.95040498,0.045,-57,3.269726491,6.37040815,0.3,-48,5.020257518,5.856695655,0.135,-42,14.24677533,20.04776586,0.21,-59,11.32874442,12.55204541,0.045,-49,-0.5102694,0.33559337,9.675379,0.013897184,0.028710667,-0.046731193,-32.3178,-22.9482,52.277,2.2695339,-0.034623317,0.052690145,"[-3.14626943, -0.89]"
11150,15.1596113,18.47723616,0.105,-57,9.940153649,15.47192296,0.165,-58,3.29336555,6.546934855,0.15,-48,4.997794362,5.453125342,0.045,-43,14.26090155,16.47641514,0.03,-60,11.30426091,12.32486207,0.09,-50,0.84406817,0.1058824,9.833304,0.018784106,0.018936822,-0.08582657,-32.3422,-23.753399,49.9834,2.1573617,-0.01072787,-0.0856278,"[-3.170829016, -0.89]"
11630,15.1413634,17.3007764,0.045,-59,9.939074144,11.33597852,0.03,-56,3.317017985,8.128636786,0.075,-49,4.97535102,5.570605802,0.045,-43,14.27505606,16.63248628,0.06,-58,11.27977772,12.02460914,0,-53,0.48753762,0.10348958,9.585648,0.012217305,-0.04642576,0.01695151,-32.269,-23.4484,50.6788,2.1740384,-0.01078195,-0.050817423,"[-3.195388601, -0.89]"
12090,15.12313336,17.04266704,0.075,-59,9.938055215,11.0937381,0.075,-55,3.340683512,5.253258893,0.315,-47,4.95292776,5.492287775,0.09,-44,14.28923875,19.3095276,0.12,-57,11.25529487,11.66829212,0.09,-54,-2.7146573,-0.18843478,9.805189,-0.004428773,0.023823744,-0.033292156,-32.098198,-23.6314,51.2034,2.4880633,0.018519018,0.27009392,"[-3.219948187, -0.89]"
12570,15.10492126,17.53187158,0.015,-60,9.937096881,11.18382873,0.06,-56,3.364361854,5.994182596,0.12,-48,4.930524858,5.884797023,0.075,-42,14.30344955,16.4724133,0.015,-60,11.23081236,11.81742713,0.09,-55,-0.72263247,0.1052842,9.661619,0.010537425,0.008093964,-0.002596177,-32.1958,-23.241,51.3864,2.270965,-0.010866379,0.07465513,"[-3.244507772, -0.89]"
13140,15.07763686,18.2431494,0.15,-58,9.935773032,11.56319489,0.12,-56,3.39990281,7.009188897,0.12,-50,0,0,0,0,14.32481827,17.32078474,0,-60,11.19408922,11.98557533,0.045,-54,-0.5479564,0.22073789,9.656834,-0.014966198,-0.027030786,0.06352998,-32.391,-22.875,51.2644,2.2564378,-0.022817535,0.05668208,"[-3.28134715, -0.89]"
13630,15.05946987,19.5476064,0.315,-61,9.93496626,11.46510253,0.06,-55,3.423612032,11.12877352,0.075,-50,4.874608505,6.025289703,0.09,-40,14.33909897,19.76267596,0.015,-61,11.16960755,11.43407298,0.09,-55,-0.25064817,-0.2105684,9.510872,0.010842858,-0.013591751,0.049938235,-32.3056,-23.521599,51.8866,2.1965542,0.022128463,0.026347758,"[-3.305906736, -0.89]"
14100,15.04132104,21.37615316,0.15,-60,9.934220138,11.46109873,0.03,-57,3.44733316,10.85549119,0.105,-49,4.85227908,5.990168695,0.06,-39,14.35340749,16.54644723,0,-58,11.14512622,10.97261391,0.15,-58,-0.44207397,0.05922236,9.904491,-0.000611,0.026267206,0.03283401,-32.391,-23.253199,51.3742,2.2355943,-0.005973326,0.04460408,"[-3.330466321, -0.89]"
14580,15.02319043,22.02932648,0.12,-63,9.933534682,11.78940202,0.09,-59,3.471065951,6.546934855,0.15,-49,4.829971304,5.778408085,0.06,-40,14.36774373,17.69593764,0.12,-62,11.12064524,11.47311013,0.135,-56,-1.4769697,0.029312078,9.809377,-0.011759156,0.007941248,-0.028252518,-32.696,-23.3386,51.5694,2.332321,-0.002954854,0.14944455,"[-3.355025907, -0.89]"
15060,15.00507811,15.82010063,0.12,-63,9.932909903,15.02268155,0.24,-57,3.494810166,6.382444986,0.06,-45,4.807685481,5.386845088,0.045,-42,14.38210763,20.75097706,0.075,-58,11.09616461,12.57906678,0.09,-55,-1.6426728,-0.005383851,10.090533,0.011453724,0.045662176,-0.016187929,-32.9766,-23.3508,51.252197,2.3353796,0.000527,0.1613778,"[-3.379585492, -0.89]"
15530,14.98698415,23.28663273,0.09,-58,9.932345813,12.73218614,0.09,-57,3.518565576,5.162845049,0.06,-51,4.785421915,5.315535815,0.045,-43,14.39649909,16.27332053,0.06,-56,11.07168433,13.05242675,0.09,-55,-1.9615164,0.04546363,9.742975,-0.005192355,-0.01985312,0.035277467,-32.2934,-23.716799,51.4962,2.4107256,-0.004574479,0.19867046,"[-3.404145078, -0.89]"
