Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,1.5456E+13,"[b0:e4:d5:39:26:89, 9478, 105, -65, 14:22:3b:16:5a:bd, 19480, 240, -60, cc:f4:11:8b:29:4d, 10877, 127, -63, b0:e4:d5:96:3b:95, 17673, 142, -66, 14:22:3b:2a:86:f5, 7176, 199, -59, f8:1a:2b:06:3c:0b, 25709, 130, -75]",1.54562E+13,-0.23330021,0.24765715,9.806984,0,0.012369657,-0.001221695,-15.2,9.5,72.025,1.0535442,-0.025240637,0.023784705
1,1.54562E+13,"[b0:e4:d5:39:26:89, 9557, 152, -65, 14:22:3b:16:5a:bd, 18699, 95, -60, cc:f4:11:8b:29:4d, 10457, 119, -66, b0:e4:d5:96:3b:95, 17937, 86, -63, 14:22:3b:2a:86:f5, 7254, 199, -59, f8:1a:2b:06:3c:0b, 26061, 110, -71]",1.54564E+13,-0.31585258,-0.10049855,9.798609,-0.002901525,6.11E-04,0.023059484,-15,10.05,71.5375,0.866164,0.010250727,0.032223273
2,1.54565E+13,"[b0:e4:d5:39:26:89, 9244, 104, -66, 14:22:3b:16:5a:bd, 19050, 105, -60, cc:f4:11:8b:29:4d, 10496, 96, -67, b0:e4:d5:96:3b:95, 17937, 131, -64, 14:22:3b:2a:86:f5, 7371, 148, -58, f8:1a:2b:06:3c:0b, 25680, 192, -73]",1.54566E+13,-0.7280163,0.9415757,10.074382,-0.009926268,-0.018019995,0.07284354,-15.9125,8.925,71.7125,1.3733352,-0.09295067,0.07213873
3,1.54567E+13,"[b0:e4:d5:39:26:89, 9322, 199, -65, 14:22:3b:16:5a:bd, 18933, 105, -61, cc:f4:11:8b:29:4d, 10584, 57, -67, b0:e4:d5:96:3b:95, 17849, 97, -63, 14:22:3b:2a:86:f5, 7293, 222, -57, f8:1a:2b:06:3c:0b, 25855, 164, -75]",1.54568E+13,-0.26919255,0.44805604,9.87159,0.006261184,0.007482879,-0.006108473,-15.087501,9.2625,71.6875,1.14296,-0.045340482,0.027262665
4,1.5457E+13,"[b0:e4:d5:39:26:89, 10768, 777, -64, 14:22:3b:16:5a:bd, 18933, 0, -63, cc:f4:11:8b:29:4d, 10195, 1340, -68, b0:e4:d5:96:3b:95, 17908, 62, -60, 14:22:3b:2a:86:f5, 7332, 0, -55, f8:1a:2b:06:3c:0b, 26627, 205, -77]",1.5457E+13,-1.0456635,-0.21655045,9.510274,-0.026419144,0.07605048,0.02519745,-15.75,8.9375,71.5375,0.6374109,0.022629894,0.10951104
5,1.5457E+13,"[b0:e4:d5:39:26:89, 10768, 777, -64, 14:22:3b:16:5a:bd, 18933, 0, -63, cc:f4:11:8b:29:4d, 10195, 1340, -68, b0:e4:d5:96:3b:95, 17908, 62, -60, 14:22:3b:2a:86:f5, 7332, 0, -55, f8:1a:2b:06:3c:0b, 26627, 205, -77]",1.54572E+13,-0.19980069,0.11545369,11.115259,0.01007898,-0.02260135,-0.012216945,-14.587501,9.575,71.012505,0.9847808,-0.010384902,0.017973416
6,1.54572E+13,"[b0:e4:d5:39:26:89, 9088, 398, -70, 14:22:3b:16:5a:bd, 18777, 70, -60, cc:f4:11:8b:29:4d, 10378, 123, -74, b0:e4:d5:96:3b:95, 18054, 136, -61, 14:22:3b:2a:86:f5, 6394, 185, -57, f8:1a:2b:06:3c:0b, 26627, 154, -80]",1.54574E+13,-0.47856453,-0.098703936,9.361918,0.006108473,0.013896775,-0.07437065,-15.35,9.6375,71.225,0.8441716,0.010528995,0.05107376
7,1.54575E+13,"[b0:e4:d5:39:26:89, 9947, 100, -74, 14:22:3b:16:5a:bd, 23035, 95, -62, cc:f4:11:8b:29:4d, 10144, 146, -66, b0:e4:d5:96:3b:95, 17937, 69, -64, 14:22:3b:2a:86:f5, 8738, 321, -55, f8:1a:2b:06:3c:0b, 25260, 110, -68]",1.54576E+13,-0.41814575,0.04127619,9.638887,0.002596101,0.006261184,-0.006108473,-15.425,9.1125,71.0375,0.9506779,-0.004278207,0.04335394
8,1.54577E+13,"[b0:e4:d5:39:26:89, 9557, 63, -69, 14:22:3b:16:5a:bd, 19207, 152, -61, cc:f4:11:8b:29:4d, 9998, 104, -66, b0:e4:d5:96:3b:95, 17754, 697, -58, 14:22:3b:2a:86:f5, 6628, 169, -54, f8:1a:2b:06:3c:0b, 25650, 173, -70]",1.54578E+13,-0.02871387,0.09332009,10.131211,0.012522369,-0.050089475,-0.004886778,-15.225,9.525001,70.55,1.0372863,-0.009210851,0.002834192
9,1.5458E+13,"[b0:e4:d5:39:26:89, 9596, 95, -72, 14:22:3b:16:5a:bd, 18972, 110, -60, cc:f4:11:8b:29:4d, 11345, 160, -65, b0:e4:d5:96:3b:95, 17966, 103, -64, 14:22:3b:2a:86:f5, 7254, 151, -54, f8:1a:2b:06:3c:0b, 26969, 135, -74]",1.5458E+13,0.14237295,0.016749758,10.926825,0.011300675,-0.041690327,-0.009773556,-16.275,8.6375,71.225,1.1105093,-0.001532771,-0.013028936
