M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth
0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,13.66790127,13.06481443,0.223,-61,0,0,0,0,-0.5886344,0.36370903,9.811171,0.011911522,-0.010842538,-0.002137966,-30.4625,13.675,42.037502,1.1630757,-0.036987495,0.059924513,"[22.995, 11.15]"
302.123155,9.008253731,10.95777143,1.255,-81,0,0,0,0,0,0,0,0,0,0,0,0,13.65889933,13.26995633,0.127,-61,25.54166175,37.21177401,0,-75,-0.6203393,0.2632105,9.7399845,-0.005497625,-0.007177455,0,-30.25,14.087501,41.725002,1.1324569,-0.02696253,0.06360406,"[22.97942525773196, 11.15]"
569.088025,9.021847411,11.58291,0.21,-78,0,0,0,0,0,0,2.216,-60,0,0,0,0,13.64990923,13.32799569,0.161,-60,0,0,0,0,-0.66161543,0.091525465,9.731011,-0.004123219,-0.008399149,-0.003665084,-31.225,13.8625,41.425,1.1276001,-0.009383606,0.06788593,"[22.963850515463918, 11.15]"
863.585711,9.035447486,11.69993513,0.622,-83,0,0,0,0,0,0,0,-67,0,0,0,0,13.64093098,13.12285502,0.181,-61,25.51364068,37.21177401,0,-76,-0.52342993,0.34516466,9.860224,0.002901525,-0.002137966,0.019699825,-30.35,13.3,42.1875,1.1739523,-0.034942318,0.053035215,"[22.948275773195878, 11.15]"
1141.846884,9.062666707,10.75272432,1.742,-80,0,0,0,0,0,0,0,-68,0,0,0,0,13.62301016,12.9177099,0.211,-62,0,0,0,0,-0.7465607,0.59700924,10.021141,-0.02260135,0.036650836,0.064444385,-30.737501,14.025001,41.7375,1.1785889,-0.05934059,0.074361205,"[22.917126288659794, 11.15]"
1429.289413,9.076285796,11.39686953,1.082,-79,0,0,0,0,0,0,0,-65,0,0,0,0,13.61406763,13.09383477,0.229,-61,0,0,0,0,-0.7399804,-0.046061836,9.926026,0.013591352,0.004123219,0.046729814,-30.575,14.05,42.0625,1.0905424,0.004627637,0.07441186,"[22.901551546391754, 11.15]"
1786.867469,9.103542788,12.48109671,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,13.59621845,13.06481443,0.143,-61,25.44361984,27.24959479,0.242,-71,-0.3714857,0.3367898,9.872188,-0.004581355,0.02107423,-0.047493376,-30.725,14.1625,42.5625,1.1603107,-0.03407768,0.03761178,"[22.87040206185567, 11.15]"
2135.071046,0,0,0,0,6.399535425,11.65770664,0,-67,0,0,0,0,0,0,0,0,13.57841727,13.06481443,0.202,-60,25.41562429,39.20393793,0,-68,-0.80518484,0.4235296,9.6682,0.001527118,0.002748813,0.025808297,-30.425001,13.9375,42.55,1.150744,-0.043627627,0.08309003,"[22.839252577319588, 11.15]"
2465.52587,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,13.56953473,13.15287588,0.255,-60,25.40162928,37.79682394,0.274,-71,-0.76510507,-0.04366901,9.486943,0.015729317,0.015423893,-0.008093726,-30.3125,13.6875,41.7,1.0935986,0.004588135,0.08047405,"[22.823677835051548, 11.15]"
2789.732101,9.171793715,11.07479794,0.172,-78,0,0,0,0,0,0,0,0,0,0,0,0,13.55180589,13.12285502,0.138,-60,25.37364476,25.96037606,0,-73,-0.13339986,0.32961133,10.110274,-0.033902023,-0.003970507,0.06902574,-30.4,14.2,41.8875,1.1652207,-0.03258724,0.013193718,"[22.792528350515465, 11.15]"
